playerName,mlbamID,Tm,Lg,Pos
Jake DePew,592259,TBA,AL,C
Kyle Holloway,596313,TBA,AL,C
Jake Jefferies,543358,MIA,NL,C
Jose Lobaton,446653,TBA,AL,C
Omar Narvaez,553882,TBA,AL,C
Justin O'Conner,592604,TBA,AL,C
Gerardo Olivares,517021,TBA,AL,C
Junior Rodriguez,502057,TBA,AL,C
Alejandro Segovia,541660,TBA,AL,C
Kelly Shoppach,431159,BOS,AL,C
Mark Thomas,502620,TBA,AL,C
Stephen Vogt,519390,TBA,AL,C
David Wendt,573239,TBA,AL,C
Yefry Castillo,542654,TEX,AL,C
Kellin Deglan,592256,TEX,AL,C
Robinzon Diaz,433697,LAA,AL,C
Vincent DiFazio,501960,TEX,AL,C
Jose Felix,510548,TEX,AL,C
Mike Napoli,435063,TEX,AL,C
Brett Nicholas,592592,TEX,AL,C
Carlos Oropeza,570939,TEX,AL,C
Elio Sarmiento,465756,TEX,AL,C
Yorvit Torrealba,150275,TEX,AL,C
Kevin Torres,543860,TEX,AL,C
Carson Vitale,595450,TEX,AL,C
Zach Zaneski,544253,TEX,AL,C
J. P. Arencibia,450317,TOR,AL,C
Joseph Bowen,502422,TOR,AL,C
Travis d'Arnaud,518595,TOR,AL,C
Yan Gomes,543228,TOR,AL,C
Luis Hurtado,499841,TOR,AL,C
A.J. Jimenez,543362,TOR,AL,C
Garrett Maines,596791,TOR,AL,C
Jeff Mathis,425772,TOR,AL,C
Jose Molina,150040,TOR,AL,C
Jack Murphy,571975,TOR,AL,C
Santiago Nessy,574888,TOR,AL,C
Sean Ochinko,571995,TOR,AL,C
Carlos Perez,542208,TOR,AL,C
Pierce Rankin,552655,TOR,AL,C
Alexys Rodriguez,542212,TOR,AL,C
James Skelton,456050,WAS,NL,C
Jesus Flores,435520,WAS,NL,C
David Freitas,571679,WAS,NL,C
Devin Ivany,460271,WAS,NL,C
Sandy Leon,506702,WAS,NL,C
Cole Leonida,592496,WAS,NL,C
Carlos Maldonado,430961,WAS,NL,C
Jeremy Mayo,595314,WAS,NL,C
Adrian Nieto,543589,WAS,NL,C
Derek Norris,519083,OAK,AL,C
Brian Peacock,456670,WAS,NL,C
Wilfri Pena,501775,WAS,NL,C
Miguel Perez,430952,WAS,NL,C
Andruth Ramirez,542469,WAS,NL,C
Wilson Ramos,467092,WAS,NL,C
Jhonatan Solano,500207,WAS,NL,C
Jason Varitek,123660,,,C
Ramon Castro,135783,,,C
Bengie Molina,134260,,,C
Gregg Zaun,124748,,,C
Jason Kendall,116974,,,C
Chris Snyder,430965,HOU,NL,C
Josh Bard,408036,LAN,NL,C
Kevin Cash,408211,,,C
Ivan Rodriguez,121358,,,C
Keon Broxton,542979,ARI,NL,OF
Adam Eaton,594809,ARI,NL,OF
Evan Frey,518696,ARI,NL,OF
Ender Inciarte,542255,ARI,NL,OF
Alfredo Marte,501245,ARI,NL,OF
A. J. Pollock,572041,ARI,NL,OF
Chris Young,455759,ARI,NL,OF
Michael Bourn,456422,ATL,NL,OF
Jose Constanza,468429,ATL,NL,OF
Mycal Jones,571827,ATL,NL,OF
Antoan Richardson,460322,BAL,AL,OF
Kyle Rose,519227,ATL,NL,OF
L.V. Ware,457783,ATL,NL,OF
Matt Angle,518408,LAN,NL,OF
Xavier Avery,542897,BAL,AL,OF
Steven Bumbry,572743,BAL,AL,OF
Adam Jones,430945,BAL,AL,OF
Michael Planeta,573094,BAL,AL,OF
Brenden Webb,572245,BAL,AL,OF
Jacoby Ellsbury,453056,BOS,AL,OF
Joey Gathright,431157,BOS,AL,OF
Peter Hissey,543318,BOS,AL,OF
Matty Johnson,599726,BOS,AL,OF
Ryan Kalish,501888,BOS,AL,OF
Che-Hsuan Lin,521428,BOS,AL,OF
Darnell McDonald,150021,BOS,AL,OF
Felix Sanchez,542755,BOS,AL,OF
Jordan Danks,458668,CHA,AL,OF
Alejandro de Aza,457477,CHA,AL,OF
Justin Greene,543247,CHA,AL,OF
Jared Mitchell,502200,CHA,AL,OF
Alexis Rios,425567,CHA,AL,OF
Trayce Thompson,572204,CHA,AL,OF
James Adduci,451192,CHN,NL,OF
Marlon Byrd,407781,CHN,NL,OF
Evan Crawford,572789,CHN,NL,OF
Brett Jackson,571804,CHN,NL,OF
Quintin Berry,450641,CIN,NL,OF
Kurtis Muller,592576,CIN,NL,OF
Yorman Rodriguez,550298,CIN,NL,OF
Dave Sappelt,543743,CHN,NL,OF
Drew Stubbs,453211,CIN,NL,OF
Michael Brantley,488726,CLE,AL,OF
Ezequiel Carrera,485567,CLE,AL,OF
Delvi Cid,517591,CLE,AL,OF
Ben Copeland,488798,CLE,AL,OF
Jordan Henry,571768,CLE,AL,OF
Carlos Moncrief,519037,CLE,AL,OF
Grady Sizemore,429713,CLE,AL,OF
Charles Blackmon,453568,COL,NL,OF
Delta Cleary,543026,COL,NL,OF
Dexter Fowler,451594,COL,NL,OF
Eliezer Mesa,544014,COL,NL,OF
Rafael Ortega,542364,COL,NL,OF
Willy Taveras,430838,COL,NL,OF
Tim Wheeler,572254,COL,NL,OF
Luis Castillo,514630,DET,AL,OF
Daniel Fields,571665,DET,AL,OF
Austin Jackson,457706,DET,AL,OF
Jamie Johnson,502718,DET,AL,OF
Daniel Adamson,594731,HOU,NL,OF
Jay Austin,542896,HOU,NL,OF
Jason Bourgeois,430652,HOU,NL,OF
Grant Hogue,543323,HOU,NL,OF
Ydarqui Marte,593826,HOU,NL,OF
Jose Monzon,554057,HOU,NL,OF
Jordan Schafer,457788,HOU,NL,OF
Jack Shuck,543776,HOU,NL,OF
T. J. Steele,489337,HOU,NL,OF
Lane Adams,572669,KCA,AL,OF
Lorenzo Cain,456715,KCA,AL,OF
Jarrod Dyson,502481,KCA,AL,OF
Brett Eibner,518649,KCA,AL,OF
Tim Ferguson,592300,KCA,AL,OF
Mitch Maier,430574,KCA,AL,OF
Derrick Robinson,501961,KCA,AL,OF
Tyson Auer,545995,LAA,AL,OF
Peter Bourjos,488721,LAA,AL,OF
Mike Trout,545361,LAA,AL,OF
Vernon Wells,150484,LAA,AL,OF
Travis Witherspoon,573252,LAA,AL,OF
Nick Buss,502544,LAN,NL,OF
Brad Coon,488795,LAN,NL,OF
Tony Gwynn,448242,LAN,NL,OF
Anthony Jackson,446234,LAN,NL,OF
Matt Kemp,461314,LAN,NL,OF
Leon Landry,518914,LAN,NL,OF
Marquise Cooper,572784,MIA,NL,OF
Scott Cousins,502161,MIA,NL,OF
Jose Duarte,448762,MIA,NL,OF
Kevin Mattison,543503,MIA,NL,OF
Robert Garvey,596840,MIL,NL,OF
Carlos Gomez,460576,MIL,NL,OF
Reggie Keen,596692,MIL,NL,OF
D' Vontrey Richardson,502219,MIL,NL,OF
Logan Schafer,502582,MIL,NL,OF
Chad Stang,573177,MIL,NL,OF
Joe Benson,501994,MIN,AL,OF
Matt Carson,454998,MIN,AL,OF
Jonathan Goncalves,500892,MIN,AL,OF
Aaron Hicks,543305,OAK,AL,OF
Candido Pimentel,570686,MIN,AL,OF
Denard Span,452655,MIN,AL,OF
Romy Trinidad,570688,MIN,AL,OF
Abraham Almonte,501659,NYA,AL,OF
Zoilo Almonte,501660,NYA,AL,OF
Greg Golson,449172,KCA,AL,OF
Curtis Granderson,434158,NYA,AL,OF
Slade Heathcott,571761,NYA,AL,OF
Austin Krum,518905,NYA,AL,OF
Justin Maxwell,452239,NYA,AL,OF
Melky Mesa,444859,NYA,AL,OF
Eduardo Sosa,527052,NYA,AL,OF
Darrell Ceciliani,571553,NYN,NL,OF
Matt den Dekker,544925,NYN,NL,OF
Rafael Fernandez,501566,NYN,NL,OF
Kirk Nieuwenhuis,543590,NYN,NL,OF
Eudy Pina,570670,NYN,NL,OF
Andres Torres,400083,NYN,NL,OF
Michael Choice,574831,OAK,AL,OF
Coco Crisp,424825,OAK,AL,OF
Tyreace House,502627,OAK,AL,OF
Cedric Hunter,501986,OAK,AL,OF
Mitch LeVier,518938,OAK,AL,OF
Jai Miller,455687,BAL,AL,OF
Jermaine Mitchell,501827,OAK,AL,OF
Jason Pridie,445095,OAK,AL,OF
Aaron Altherr,571437,PHI,NL,OF
Chris Frey,488888,PHI,NL,OF
Tyson Gillies,502265,PHI,NL,OF
Kyrell Hudson,571794,PHI,NL,OF
Jiwan James,518840,PHI,NL,OF
Scott Podsednik,325392,PHI,NL,OF
Rich Thompson,430829,PHI,NL,OF
Shane Victorino,425664,PHI,NL,OF
Brad Chalk,518544,PIT,NL,OF
Evan Chambers,518546,PIT,NL,OF
Robbie Grossman,543257,PIT,NL,OF
Gorkys Hernandez,491676,PIT,NL,OF
Starling Marte,516782,PIT,NL,OF
Andrew McCutchen,457705,PIT,NL,OF
Nate McLouth,434661,PIT,NL,OF
Gavi Nivar,570254,PIT,NL,OF
Alex Presley,502100,PIT,NL,OF
Mel Rojas,592692,PIT,NL,OF
Reymond Fuentes,571681,SDN,NL,OF
Cameron Maybin,457727,SDN,NL,OF
Rico Noel,592596,SDN,NL,OF
Eric Patterson,452221,DET,AL,OF
Donavan Tate,545360,SDN,NL,OF
Blake Tekotte,493574,SDN,NL,OF
Jarrett Burgess,542991,SEA,AL,OF
Daniel Carroll,518531,SEA,AL,OF
Matthew Cerione,571555,SEA,AL,OF
Franklin Gutierrez,429711,SEA,AL,OF
Brandon Haveman,571755,SEA,AL,OF
Michael Saunders,459431,SEA,AL,OF
Mario Yepez,500726,SEA,AL,OF
Gary Brown,518502,SFN,NL,OF
Darren Ford,452096,SFN,NL,OF
Jesus Galindo,554371,SFN,NL,OF
Chris Lofton,594904,SFN,NL,OF
Angel Pagan,434636,SFN,NL,OF
Francisco Peguero,501317,SFN,NL,OF
Juan Perez,543633,SFN,NL,OF
Adron Chambers,518545,STL,NL,OF
Virgil Hill,518802,STL,NL,OF
D'Marcus Ingram,502080,STL,NL,OF
Thomas Pham,502054,STL,NL,OF
James Rapoport,453317,STL,NL,OF
Shane Robinson,453203,STL,NL,OF
Michael Swinson,543841,STL,NL,OF
Dustin Biell,518455,TBA,AL,OF
Kevin Kiermaier,595281,TBA,AL,OF
John Shelby,453318,TBA,AL,OF
B.J. Upton,425834,TBA,AL,OF
Engel Beltre,520976,TEX,AL,OF
Julio Borbon,474865,TEX,AL,OF
Craig Gentry,502226,TEX,AL,OF
Markus Brisker,542969,TOR,AL,OF
Anthony Gose,543238,TOR,AL,OF
Jacob Marisnick,545350,TOR,AL,OF
Colby Rasmus,458675,TOR,AL,OF
Kenny Wilson,543932,TOR,AL,OF
Corey Brown,446395,WAS,NL,OF
Archie Gilbert,446233,WAS,NL,OF
Eury Perez,516811,WAS,NL,OF
Jonathan Tucker,458568,WAS,NL,OF
Randy Winn,133160,,,OF
Rick Ankiel,150449,WAS,NL,OF
Ramon Castillo,517374,ARI,NL,
Brent Greer,572890,ARI,NL,
Jakob Dalfonso,571599,ATL,NL,
Rhyne Hughes,446560,BAL,AL,
Tyler Kolodny,518899,BAL,AL,
Kieron Pope,457780,BAL,AL,
David Ortiz,120074,BOS,AL,
Reynaldo Rodriguez,471906,BOS,AL,
Adam Dunn,276055,CHA,AL,
Ian Gac,453880,CHA,AL,
Rafael Vera,489399,CHA,AL,
Brain Inoa,593519,CHN,NL,
Robert Maddox,518969,CIN,NL,
Travis Hafner,400098,CLE,AL,
Jeremie Tice,502591,CLE,AL,
Kala Ka'aihue,455980,COL,NL,
Joseph Sanders,572107,COL,NL,
Javier Azcona,570611,DET,AL,
Anthony Plagman,507084,DET,AL,
Shawn Roof,519225,DET,AL,
Erik Castro,571549,HOU,NL,
Rafael Valenzuela,502316,HOU,NL,
Billy Butler,456714,KCA,AL,
Clint Robinson,519208,KCA,AL,
Bobby Abreu,110029,LAA,AL,
David Harris,600909,LAA,AL,
Paul McAnulty,434582,LAA,AL,
P.J. Phillips,457756,LAA,AL,
Chris Dennis,502038,MIL,NL,
Jason Rogers,595386,MIL,NL,
Oswaldo Arcia,542455,MIN,AL,
Anderson Hidalgo,501013,MIN,AL,
Deangelo Mack,573003,NYA,AL,
Adrian Cardenas,502133,OAK,AL,
Max Stassi,545358,OAK,AL,
Christopher Duffy,502008,PHI,NL,
Jim Thome,123272,PHI,NL,
Justin Howard,592416,PIT,NL,
Andy Marte,429708,PIT,NL,
Matt Browning,595143,SEA,AL,
Luis Antonio Jimenez,455921,SEA,AL,
Johan Limonta,501910,SEA,AL,
Danny Lopez,594907,SEA,AL,
Daniel Brock,596534,SFN,NL,
Tyler LaTorre,503353,SFN,NL,
Nick Liles,502835,SFN,NL,
Jermaine Curtis,543079,STL,NL,
Victor Encanacion,570809,STL,NL,
Colin Walsh,595023,STL,NL,
Alejandro Torres,514932,TBA,AL,
Michael Bianucci,518453,TEX,AL,
Tomas Telis,542513,TEX,AL,
Michael Young,276545,TEX,AL,
Jason Lane,407835,TOR,AL,
Ricardo Nanita,451515,TOR,AL,
Ryan Shealy,434626,TOR,AL,
Carlos Alvarez,504078,WAS,NL,
Michael Aubrey,430956,WAS,NL,
Cutter Dykstra,543127,WAS,NL,
Willy Aybar,430632,,,
Ruben Gotay,430905,ATL,NL,SS
Pin-Chieh Chen,596874,CHN,NL,SS
Eugenio Suarez,553993,DET,AL,SS
Joshua Adams,518392,MIA,NL,SS
Alfredo Amezaga,407792,CHN,NL,SS
Daniel Garce,517050,SDN,NL,SS
Jharmidy De Jesus,527035,SEA,AL,SS
Christian Frias,598900,TOR,AL,SS
Josh Fields,435222,COL,NL,SS
Willie Bloomquist,217100,ARI,NL,OF
Cole Gillespie,502261,ARI,NL,OF
Marc Krauss,571868,ARI,NL,OF
Ryan Langerhans,407798,LAA,AL,OF
Gerardo Parra,467827,ARI,NL,OF
Bobby Stone,543825,ARI,NL,OF
Raoul Torrez,573210,ARI,NL,OF
Matt Diaz,429841,ATL,NL,OF
Robby Hefflinger,571764,ATL,NL,OF
Marcus Lemon,502017,ATL,NL,OF
Tyler Henson,502335,BAL,AL,OF
Kyle Hudson,543340,TEX,AL,OF
Felix Pie,429712,CLE,AL,OF
Nolan Reimold,460099,BAL,AL,OF
Kipp Schutz,502693,BAL,AL,OF
Luke Scott,432928,TBA,AL,OF
Steven Tolleson,476270,BAL,AL,OF
Carl Crawford,408307,BOS,AL,OF
Dreily Guerrero,571073,BOS,AL,OF
Alex Hassan,572910,BOS,AL,OF
Brandon Jacobs,571806,BOS,AL,OF
David Mailman,518978,BOS,AL,OF
Moko Moanaroa,516554,BOS,AL,OF
Daniel Nava,537953,BOS,AL,OF
Seth Schwindenhammer,572120,BOS,AL,OF
Lastings Milledge,451186,CHA,AL,OF
Brady Shoemaker,573158,CHA,AL,OF
Tyler Colvin,502125,CHN,NL,OF
Luis Montanez,428642,PHI,NL,OF
Jesus Morelli,542520,CHN,NL,OF
Alfonso Soriano,150093,CHN,NL,OF
Ty Wright,519447,CHN,NL,OF
Yonder Alonso,475174,SDN,NL,OF
Theo Bowe,542954,CIN,NL,OF
Wilfrel Estevez,542579,CIN,NL,OF
Josh Fellhauer,544926,CIN,NL,OF
Chris Heisey,502317,CIN,NL,OF
Daryl Jones,457801,CIN,NL,OF
Fred Lewis,430930,CIN,NL,OF
Trevor Crowe,460067,CLE,AL,OF
Shelley Duncan,455167,CLE,AL,OF
Tim Fedroff,543149,CLE,AL,OF
Bo Greenwell,518742,CLE,AL,OF
Thomas Neal,489166,CLE,AL,OF
Nick Weglarz,475676,CLE,AL,OF
Scott Beerer,456378,COL,NL,OF
Robert De La Cruz,517351,COL,NL,OF
Cole Garner,451198,NYA,AL,OF
Carlos Gonzalez,471865,COL,NL,OF
Mike Paulk,455391,COL,NL,OF
Leonardo Reyes,451145,COL,NL,OF
Scott Robinson,502528,COL,NL,OF
Francisco Sosa,542437,COL,NL,OF
Ryan Spilborghs,448676,CLE,AL,OF
Brennan Boesch,453269,DET,AL,OF
Andy Dirks,543108,DET,AL,OF
Don Kelly,430603,DET,AL,OF
Timo Perez,340392,DET,AL,OF
P. J. Polk,594964,DET,AL,OF
Ryan Raburn,430605,DET,AL,OF
Delmon Young,430321,DET,AL,OF
Matt Young,457568,DET,AL,OF
Brian Bixler,444448,HOU,NL,OF
Travis Buck,459941,HOU,NL,OF
Collin DeLome,446319,HOU,NL,OF
Luis Durango,470516,HOU,NL,OF
Jacob Goebbert,572876,HOU,NL,OF
Enrique Hernandez,571771,HOU,NL,OF
Carlos Lee,150324,HOU,NL,OF
J. D. Martinez,502110,HOU,NL,OF
Garen Wright,573259,HOU,NL,OF
Julio Aparicio,516660,KCA,AL,OF
Brian Fletcher,576405,KCA,AL,OF
Alex Gordon,460086,KCA,AL,OF
Paulo Orlando,449181,KCA,AL,OF
Jovan Pickett,574871,KCA,AL,OF
Tim Smith,452738,KCA,AL,OF
Carlo Testa,543846,KCA,AL,OF
Roberto Lopez,543464,LAA,AL,OF
Kevin Melillo,448590,LAA,AL,OF
Jeremy Moore,489135,LAA,AL,OF
Chris Pettit,501941,LAN,NL,OF
Vinny Rottino,457130,LAA,AL,OF
Reggie Willits,435065,LAA,AL,OF
Nick Akins,474034,LAN,NL,OF
Jay Gibbons,400158,MIL,NL,OF
Preston Mattingly,502501,LAN,NL,OF
Juan Rivera,407487,LAN,NL,OF
Jerry Sands,543742,LAN,NL,OF
Alfredo Silverio,492728,LAN,NL,OF
Angelo Songco,572154,LAN,NL,OF
Eugenio Velez,464299,DET,AL,OF
Nestor Castillo,516750,MIA,NL,OF
Chris Coghlan,458085,MIA,NL,OF
Kyle Jensen,571812,MIA,NL,OF
Logan Morrison,489149,MIA,NL,OF
Bryan Petersen,519128,MIA,NL,OF
Jake Smolinski,519295,MIA,NL,OF
Jeremy Synan,543842,MIA,NL,OF
Christian Yelich,592885,MIA,NL,OF
Brandon Boggs,460267,MIL,NL,OF
Ryan Braun,460075,MIL,NL,OF
Jordan Brown,488740,MIL,NL,OF
Chuck Caufield,450566,MIL,NL,OF
Khristopher Davis,501981,MIL,NL,OF
T. J. Mittelstaedt,595330,MIL,NL,OF
Brian Dinkelman,501920,MIN,AL,OF
Mark Dolenc,502329,MIN,AL,OF
Derek McCallum,502005,MIN,AL,OF
Wilkin Ramirez,457133,MIN,AL,OF
Jeremy Reed,430598,MIN,AL,OF
Ben Revere,519184,MIN,AL,OF
Nate Roberts,573121,MIN,AL,OF
Yangervis Solarte,500208,MIN,AL,OF
Rene Tosoni,459434,MIN,AL,OF
Colin Curtis,453298,NYA,AL,OF
Chris Dickerson,447736,NYA,AL,OF
Brett Gardner,458731,NYA,AL,OF
Mike Baxter,488689,NYN,NL,OF
Jason Bay,424726,NYN,NL,OF
Julio Concepcion,516767,NYN,NL,OF
Scott Hairston,430668,NYN,NL,OF
Alonzo Harris,518770,NYN,NL,OF
Juan Lagares,501571,NYN,NL,OF
Brahiam Maldonado,460697,NYN,NL,OF
Jonathan Malo,448757,NYN,NL,OF
Pedro Zapata,516768,NYN,NL,OF
Douglas Landaeta,519708,OAK,AL,OF
Michael Taylor,446345,OAK,AL,OF
Josh Willingham,425545,MIN,AL,OF
John Bowker,435624,PHI,NL,OF
Domonic Brown,502126,PHI,NL,OF
Jorge Castillo,570819,PHI,NL,OF
Zach Collier,543041,PHI,NL,OF
Chris Lubanski,455957,PHI,NL,OF
Laynce Nix,425556,PHI,NL,OF
Michael Spidale,461382,PHI,NL,OF
Steve Susdorf,519330,PHI,NL,OF
Ryan Ludwick,407886,CIN,NL,OF
Rogelios Noris,514982,PIT,NL,OF
Xavier Paul,449082,WAS,NL,OF
Josh Rodriguez,446044,PIT,NL,OF
Jose Tabata,467798,PIT,NL,OF
Andy Vasquez,516776,PIT,NL,OF
Kyle Blanks,452035,SDN,NL,OF
Matt Clark,518558,SDN,NL,OF
Jaff Decker,543094,SDN,NL,OF
Luis Domoromo,570792,SDN,NL,OF
Jeremy Hermida,435181,SDN,NL,OF
Danny Payne,446243,SDN,NL,OF
Daniel Robertson,543706,SDN,NL,OF
Mykal Stokes,543823,SDN,NL,OF
Everett Williams,572264,SDN,NL,OF
Mike Carp,455077,SEA,AL,OF
Gilmer Lampe,541636,SEA,AL,OF
Carlos Peguero,451713,SEA,AL,OF
Wily Mo Pena,276377,,,OF
Trayvon Robinson,477054,SEA,AL,OF
Jake Shaffer,543765,SEA,AL,OF
Mike Wilson,444125,SEA,AL,OF
Gregor Blanco,453923,SFN,NL,OF
Melky Cabrera,466320,SFN,NL,OF
Justin Christian,451629,SFN,NL,OF
Wendell Fairley,518667,SFN,NL,OF
Devin Harris,571749,SFN,NL,OF
Allen Craig,501800,STL,NL,OF
Matt Holliday,407812,STL,NL,OF
Jon Jay,445055,STL,NL,OF
Rainel Rosario,501731,STL,NL,OF
Brian Bryles,542983,TBA,AL,OF
Sam Fuld,453539,TBA,AL,OF
Desmond Jennings,457775,TBA,AL,OF
John Matulia,489094,TBA,AL,OF
Justin Ruggiano,448605,HOU,NL,OF
Anthony Scelfo,543748,TBA,AL,OF
Nicholas Schwaner,573149,TBA,AL,OF
Josh Hamilton,285078,TEX,AL,OF
Braxton Lane,571879,TEX,AL,OF
Marcus Knecht,543406,TOR,AL,OF
Darin Mastroianni,518991,TOR,AL,OF
Brad McElroy,543516,TOR,AL,OF
Eric Thames,519346,TOR,AL,OF
John Tolisano,474523,TOR,AL,OF
Buck Coats,459714,WAS,NL,OF
Leonard Davis,452087,WAS,NL,OF
Jeff Frazier,455095,WAS,NL,OF
J. P. Ramirez,543676,WAS,NL,OF
Conor Jackson,433582,TEX,AL,OF
Juan Pierre,334393,PHI,NL,OF
Reed Johnson,407862,CHN,NL,OF
Eric Byrnes,291565,,,OF
Gabe Gross,408212,,,OF
Jose Guillen,115229,,,OF
Austin Kearns,400290,MIA,NL,OF
Jason Michaels,346859,WAS,NL,OF
Jason Repko,434705,BOS,AL,OF
Willie Harris,407483,CIN,NL,OF
Raul Ibanez,116380,NYA,AL,OF
Pat Burrell,150100,,,OF
Corey Patterson,279913,MIL,NL,OF
Jonny Gomes,430404,OAK,AL,OF
Socrates Brito,593647,ARI,NL,OF
Jeremia Gomez,554332,ARI,NL,OF
Justin Hilt,572921,ARI,NL,OF
Ollie Linton,543451,ARI,NL,OF
Tyler Linton,592507,ARI,NL,OF
Wagner Mateo,593659,ARI,NL,OF
Westley Moss,573051,ARI,NL,OF
Roberto Ortiz,554330,ARI,NL,OF
Jon Owings,449156,ARI,NL,OF
Michael Restovich,282879,ARI,NL,OF
Roberto Rodriguez,501250,ARI,NL,OF
Domingo Soriano,542237,ARI,NL,OF
David Winfree,456406,ARI,NL,OF
Henry Zabala,542464,ARI,NL,OF
Willie Cabrera,488757,ATL,NL,OF
Chris Carter,452080,ATL,NL,OF
Todd Cunningham,592239,ATL,NL,OF
Kenny Fleming,594819,ATL,NL,OF
Kurt Fleming,592311,ATL,NL,OF
Hector Garcia,570784,ATL,NL,OF
Cory Harrilchak,572369,ATL,NL,OF
Sean Henry,445162,ATL,NL,OF
Felix Marte,531326,ATL,NL,OF
Gerardo Rodriguez,468538,ATL,NL,OF
David Rohm,592691,ATL,NL,OF
Andrew Russell,599696,ATL,NL,OF
Roderick Bernadina,593836,BAL,AL,OF
Rojean Cleofa,542628,BAL,AL,OF
Chris Clinton,594785,BAL,AL,OF
Manuel Hernandez,593837,BAL,AL,OF
LJ Hoes,543321,BAL,AL,OF
Kyle Hoppy,572932,BAL,AL,OF
Austin Knight,595286,BAL,AL,OF
Gregory Lorenzo,575409,BAL,AL,OF
Trent Mummey,592577,BAL,AL,OF
Jeremy Nowak,594945,BAL,AL,OF
Martin Serrata,542320,BAL,AL,OF
Ronnie Welty,502549,BAL,AL,OF
Ronald Bermudez,499543,BOS,AL,OF
Keury De La Cruz,570774,BOS,AL,OF
Jeremy Hazelbaker,571757,BOS,AL,OF
Lucas LeBlanc,594894,BOS,AL,OF
Juan Carlos Linares,493333,BOS,AL,OF
Jesus Loya,593432,BOS,AL,OF
Boss Moanaroa,573748,BOS,AL,OF
Kendrick Perkins,592636,BOS,AL,OF
Wilfred Pichardo,516942,BOS,AL,OF
Henry Ramos,592656,BOS,AL,OF
Roberto Ramos,545045,BOS,AL,OF
Shannon Wilkerson,572262,BOS,AL,OF
Nick Ciolli,572774,CHA,AL,OF
Kyle Colligan,458667,CHA,AL,OF
Michael Earley,594808,CHA,AL,OF
Dusty Harvard,476881,CHA,AL,OF
Jordan Keegan,543388,CHA,AL,OF
Christian Marrero,461842,CHA,AL,OF
Qualon Millender,596881,CHA,AL,OF
Brandon Short,543775,CHA,AL,OF
John Spatola,506999,CHA,AL,OF
Randall Thorpe,543857,CHA,AL,OF
Kenneth Williams,452069,CHA,AL,OF
Smaily Borges,571228,CHN,NL,OF
Tony Campana,542999,CHN,NL,OF
Anthony Giansanti,572868,CHN,NL,OF
Reginald Golden,592342,CHN,NL,OF
Eduardo Gonzalez,575930,CHN,NL,OF
Kyung-Min Na,595776,SDN,NL,OF
Rubi Silva,600975,CHN,NL,OF
Matthew Spencer,460671,CHN,NL,OF
Blair Springfield,572158,CHN,NL,OF
Matthew Szczur,519333,CHN,NL,OF
Oliver Zapata,593799,CHN,NL,OF
Brian Barton,446382,CIN,NL,OF
David Cook,449803,CIN,NL,OF
Juan Duran,544269,CIN,NL,OF
Josh Garton,572864,CIN,NL,OF
Michael Griffin,446422,CIN,NL,OF
Ryan LaMarre,534606,CIN,NL,OF
Donald Lutz,544371,CIN,NL,OF
Jaren Matthews,518994,CIN,NL,OF
Andrew Means,543528,CIN,NL,OF
Felix Perez,591977,CIN,NL,OF
Welinton Ramirez,469844,CIN,NL,OF
Dayne Read,573111,CIN,NL,OF
Bill Rhinehart,453408,CIN,NL,OF
Jefry Sierra,542406,CIN,NL,OF
Juan Silva,572136,CIN,NL,OF
Kyle Waldrop,592835,CIN,NL,OF
Marcus Bradley,595140,CLE,AL,OF
Mark Brown,592175,CLE,AL,OF
Jordan Casas,592201,CLE,AL,OF
Henry Dunn,595187,CLE,AL,OF
Anthony Gallas,596817,CLE,AL,OF
Brian Heere,572914,CLE,AL,OF
Tyler Holt,534627,CLE,AL,OF
Hunter Jones,594872,BOS,AL,OF
Luigi Rodriguez,593444,CLE,AL,OF
Juan Romero,596819,CLE,AL,OF
LeVon Washington,572243,CLE,AL,OF
Donnie Webb,543899,CLE,AL,OF
Avery Barnes,542911,COL,NL,OF
David Christensen,501997,COL,NL,OF
Juan Crousset,517350,COL,NL,OF
Corey Dickerson,572816,COL,NL,OF
David Kandilas,544013,COL,NL,OF
Chandler Laurent,572985,COL,NL,OF
Tyler Massey,543498,COL,NL,OF
Matt McBride,473724,COL,NL,OF
Michael Mitchell,519034,COL,NL,OF
Orlando Sandoval,455399,COL,NL,OF
Jared Simon,595791,COL,NL,OF
Julian Yan,570559,COL,NL,OF
Ryan Enos,596303,DET,AL,OF
Edwin Gomez,571716,DET,AL,OF
Ben Guez,457746,DET,AL,OF
Justin Henry,518784,DET,AL,OF
Alexander Moreno,541661,DET,AL,OF
Steven Moya,570615,DET,AL,OF
Michael Rockett,572085,DET,AL,OF
Jeff Rowland,573129,DET,AL,OF
Jeff Salazar,434625,TBA,AL,OF
Deik Scram,444983,DET,AL,OF
Les Smith,592762,DET,AL,OF
Scott Thorman,429801,DET,AL,OF
Brent Wyatt,543948,DET,AL,OF
Brandon Barnes,488681,HOU,NL,OF
Bryce Lane,595291,HOU,NL,OF
Jordan Scott,592729,HOU,NL,OF
Jose Vargas,542173,HOU,NL,OF
Kelvin Vizcaino,595616,HOU,NL,OF
Austin Wates,534909,HOU,NL,OF
Ysmelin Alcantara,542506,KCA,AL,OF
Geulin Beltre,544744,KCA,AL,OF
Jerico Blanco,554415,KCA,AL,OF
Jorge Bonifacio,593528,KCA,AL,OF
Cameron Conner,594787,KCA,AL,OF
Runey Davis,518597,KCA,AL,OF
