mlbamID,playerName,team,league,defaultPos,Age,W,L,S,G,GS,IP,H,R,ER,HR,BB,K,WP,HBP,G_SP,G_RP
110134,Antonio Alfonseca,,,,37,4,2,,53,0,49,59,30,26,4,23,28,1,1,,
110683,Miguel Batista,,,RP,38,7,8,,50,11,106,118,64,57,12,56,71,6,4,0,56
110859,Armando Benitez,HOU,NL,RP,37,1,2,,17,0,17,18,12,10,4,7,17,0,0,,
111492,Doug Brocail,,,RP,42,2,2,,31,0,31,30,15,15,4,12,22,1,1,0,20
111838,Paul Byrd,,,SP,39,5,4,,13,12,75,93,46,42,11,15,35,1,2,6,1
112020,Chris Carpenter,SLN,NL,SP,24,10,3,,18,18,125,103,41,38,7,26,94,1,5,28,0
112107,Alberto Castillo,,,,34,1,1,,33,0,30,35,17,15,3,11,23,0,2,,
112526,Bartolo Colon,,,SP,34,3,4,,8,8,44,51,30,25,7,14,27,1,1,12,0
113296,Elmer Dessens,NYN,NL,RP,38,2,1,,24,1,30,28,15,14,4,10,19,1,1,0,28
113833,Alan Embree,,,RP,40,2,3,,53,0,45,47,26,24,5,19,36,2,1,0,36
113898,Kelvim Escobar,NYN,NL,SP,33,3,2,,7,7,45,45,20,18,3,14,34,2,1,1,0
113915,Shawn Estes,,,SP,36,3,3,,10,10,57,55,27,25,5,21,32,1,1,,
113961,Scott Eyre,,,RP,37,2,1,,32,0,25,23,12,11,3,13,23,1,1,0,42
114354,Chad Fox,CHN,NL,RP,39,1,0,,9,0,8,8,5,5,1,4,6,1,0,0,2
114849,Tom Glavine,,,SP,43,4,3,,13,13,70,73,40,39,10,28,38,2,2,,
114971,Tom Gordon,,,RP,42,1,2,,20,0,19,20,13,12,2,13,14,2,0,0,3
115216,Eddie Guardado,WAS,NL,RP,39,2,2,,45,0,38,41,22,22,6,14,23,1,1,0,48
115399,Mike Hampton,,,SP,37,5,6,,15,15,83,95,50,45,10,33,53,1,2,21,0
115629,Latroy Hawkins,MIL,NL,RP,37,2,3,1,63,0,63,60,24,23,6,19,44,2,1,0,65
115803,Felix Heredia,,,,33,2,2,,40,0,44,47,25,23,6,19,32,2,2,,
115817,Livan Hernandez,,,SP,34,10,11,,31,31,186,215,111,100,23,64,96,2,2,31,0
116034,Trevor Hoffman,MIL,NL,RP,42,2,2,30,38,0,37,26,13,12,3,10,33,1,1,0,55
116414,Jason Isringhausen,,,RP,37,1,2,,24,0,24,23,12,12,2,13,17,1,2,0,9
116595,Jason Johnson,NYA,AL,SP,32,3,5,,14,10,65,79,48,43,12,26,35,4,1,,
116615,Randy Johnson,,,SP,46,7,5,,17,15,93,95,50,45,15,27,86,3,3,17,5
117928,Mark Loretta,,,3B,38,0,0,,9,0,9,9,4,4,1,3,7,0,1,32,-31
117955,Derek Lowe,ATL,NL,SP,36,14,11,,33,33,199,205,97,88,17,59,126,3,3,34,0
118158,Ron Mahay,,,RP,38,3,1,,55,0,55,63,31,28,8,25,45,3,2,0,57
118377,Pedro Martinez,,,SP,24,4,2,,9,9,48,50,28,25,8,15,42,1,3,9,0
119125,Trever Miller,SLN,NL,RP,36,3,1,,70,0,47,37,18,17,5,16,48,1,3,0,70
119154,Kevin Millwood,BAL,AL,SP,35,12,11,,30,30,187,218,101,91,20,60,125,6,9,31,0
119215,Brian Moehler,HOU,NL,SP,38,5,6,,21,16,97,115,59,52,12,30,55,2,2,29,0
119469,Jamie Moyer,PHI,NL,SP,47,13,10,,31,28,178,192,97,93,25,52,110,2,9,25,5
119984,Darren Oliver,,,RP,39,5,1,,60,1,73,65,28,28,6,21,58,5,4,1,62
120221,Chan Ho Park,,,RP,36,4,5,,40,8,85,89,50,45,11,32,69,3,4,7,38
120401,Troy Percival,,,RP,40,1,1,,27,0,26,21,15,14,5,12,20,2,1,0,14
120485,Andy Pettitte,NYA,AL,SP,37,14,10,,32,32,199,209,101,91,18,67,149,4,4,32,0
121096,Dennys Reyes,SLN,NL,RP,32,2,1,,67,0,42,36,16,16,3,19,36,4,2,0,75
121125,Arthur Rhodes,CIN,NL,RP,40,2,2,,64,0,50,38,17,17,2,21,47,2,1,0,66
121215,Ricardo Rincon,,,,39,1,1,,18,0,17,17,9,9,2,6,13,1,1,,
121250,Mariano Rivera,NYA,AL,RP,40,4,4,40,66,0,69,51,20,18,5,11,72,1,2,0,66
121361,Nerio Rodriguez,,,,36,5,8,,17,16,119,130,74,67,18,45,86,5,3,,
121556,Glendon Rusch,,,RP,35,3,2,,20,4,44,62,32,27,6,14,29,1,0,0,11
121696,Jose Santiago,,,,28,3,6,,41,5,85,108,66,59,18,27,36,2,0,,
121834,Jason Schmidt,,,SP,37,2,3,,8,8,42,39,21,20,4,19,30,2,2,4,0
121955,Rudy Seanez,LAA,AL,RP,41,2,2,,32,0,32,35,19,17,4,15,25,1,1,,
122007,Dan Serafini,,,,36,1,1,,20,1,24,24,13,12,2,11,16,1,1,,
122195,Brian Shouse,BOS,AL,RP,41,1,1,,40,0,28,29,14,13,3,7,17,1,1,0,45
122231,Jose Silva,,,,36,2,2,,38,0,44,45,22,21,5,16,32,2,2,,
122477,John Smoltz,,,SP,42,4,5,,13,13,72,81,41,36,8,17,61,3,2,15,0
122620,Russ Springer,,,RP,41,2,3,,73,0,58,55,25,24,7,18,53,1,2,0,74
122681,Mike Stanton,,,,20,3,4,,73,0,66,74,37,33,6,25,48,2,4,,
122915,Tanyon Sturtze,LAN,NL,RP,39,1,1,,18,0,20,21,12,11,3,9,14,1,0,,
122987,Jeff Suppan,MIL,NL,SP,35,7,7,,21,21,118,132,73,65,17,48,62,6,6,30,0
123118,Julian Tavarez,,,RP,36,3,7,,46,3,59,65,37,29,5,32,47,2,3,0,42
123348,Mike Timlin,COL,NL,RP,43,2,2,,26,0,28,32,17,16,4,10,19,1,1,,
123387,Brett Tomko,,,RP,36,3,4,,23,7,56,57,31,30,9,15,38,2,1,6,15
123725,Ron Villone,,,RP,40,2,2,,43,0,36,35,20,18,4,21,28,1,1,0,63
123790,Billy Wagner,ATL,NL,RP,38,1,1,25,26,0,27,18,9,8,2,9,33,1,1,0,17
123801,Tim Wakefield,BOS,AL,SP,43,8,6,,17,17,104,107,56,56,12,37,63,5,7,21,0
123828,Jamie Walker,,,RP,38,1,1,,44,0,31,41,20,18,6,7,22,2,1,0,22
124604,Jamey Wright,,,RP,35,4,5,,54,3,77,84,46,41,7,38,53,5,6,0,65
124643,Esteban Yan,,,,35,1,2,,37,1,45,49,30,27,6,19,34,3,1,,
124805,B.J. Ryan,,,RP,34,1,1,,27,0,25,22,14,13,3,16,23,1,1,0,25
131702,Braden Looper,,,SP,35,13,9,,35,30,184,194,106,101,31,57,98,4,6,34,0
132220,Jarrod Washburn,,,SP,35,8,11,,28,28,172,167,91,84,22,53,100,2,6,28,0
132241,Bryan Corey,TEX,AL,RP,36,3,5,,31,5,62,77,44,39,9,16,31,2,0,,
132260,Sidney Ponson,,,SP,33,2,4,,12,10,60,81,42,36,7,22,30,2,2,9,5
132980,Eric Milton,,,SP,34,3,2,,8,8,44,45,21,19,5,11,32,1,1,5,0
133221,Justin Speier,,,RP,36,3,3,,46,0,47,48,27,26,8,18,42,3,4,0,41
133225,Ryan Dempster,CHN,NL,SP,32,11,8,,38,25,175,169,82,74,17,62,152,8,5,31,0
133340,Orlando Hernandez,TEX,AL,SP,44,3,2,,11,6,45,42,28,26,7,19,38,1,2,,
133460,Russ Ortiz,LAN,NL,SP,35,2,4,,14,9,56,64,37,32,6,31,39,3,2,13,10
133982,Bob Howry,ARI,NL,RP,36,4,6,,69,0,69,68,33,30,8,20,55,2,2,0,63
134268,Kerry Wood,CLE,AL,RP,32,3,3,20,53,0,53,47,24,23,6,23,58,3,4,0,58
134280,John Halama,MIL,NL,SP,37,5,7,,16,13,91,116,67,60,13,35,41,2,0,,
134320,Javier Vazquez,NYA,AL,SP,33,14,11,,31,31,211,181,82,77,22,52,222,5,6,32,0
134321,Carl Pavano,MIN,AL,SP,34,7,6,,17,17,99,116,61,55,15,21,70,3,4,33,0
135783,Ramon Castro,CHA,AL,C,30,0,0,,9,0,10,10,5,4,1,3,7,0,0,46,-46
136263,Tim Byrdak,HOU,NL,RP,36,1,1,,49,0,44,34,22,20,7,23,41,1,2,0,76
136268,Chad Bradford,,,RP,35,2,1,,34,0,29,34,13,11,1,7,13,0,1,0,20
136422,Chris Michalak,TOR,AL,RP,39,1,3,,19,4,38,48,31,28,8,18,17,3,0,,
136600,Bruce Chen,KCA,AL,SP,32,1,5,,15,10,63,78,44,40,11,24,43,2,2,9,8
136727,Vladimir Nunez,,,RP,34,1,2,,27,2,47,46,27,25,6,29,37,1,0,0,1
136734,Octavio Dotel,PIT,NL,RP,34,3,3,15,59,0,57,49,29,25,7,29,70,4,2,0,62
136880,Roy Halladay,PHI,NL,SP,32,17,9,,31,31,233,210,84,80,19,39,188,3,7,32,0
150003,Seth Etherton,ARI,NL,SP,33,5,10,,21,19,117,139,87,77,23,36,75,4,0,,
150009,Ramon Ortiz,SFN,NL,RP,33,6,6,,38,15,124,127,64,59,14,37,89,2,3,,
150011,Scott Schoeneweis,,,RP,36,2,3,,58,0,42,45,26,26,7,19,27,1,3,0,45
150035,Kyle Farnsworth,KCA,AL,RP,33,1,3,,37,0,35,41,20,17,5,14,35,1,1,0,41
150063,Wade Miller,TOR,AL,SP,33,1,2,,6,6,33,36,22,20,5,19,22,2,0,,
150116,Randy Wolf,MIL,NL,SP,33,10,7,,28,28,171,149,75,74,21,55,135,4,7,34,0
150118,Brian Fuentes,LAA,AL,RP,34,2,5,25,66,0,60,56,26,25,5,23,56,2,4,0,65
150119,Freddy Garcia,CHA,AL,SP,33,3,3,,8,8,48,46,23,22,6,14,36,2,1,9,0
150122,Damaso Marte,NYA,AL,RP,34,2,2,,34,0,28,27,14,12,3,10,27,0,1,0,21
150128,Denny Stark,SEA,AL,RP,35,1,3,,26,2,38,44,28,26,6,27,23,3,0,0,9
150144,Bobby Seay,DET,AL,RP,31,4,2,,59,0,49,48,24,22,3,19,40,2,2,0,67
150153,Nelson Figueroa,NYN,NL,SP,35,5,6,,17,13,87,85,43,38,9,28,67,1,3,10,6
150159,Stephen Randolph,LAN,NL,RP,35,1,2,,33,0,36,39,25,22,6,21,36,2,2,,
150182,Scott Williamson,DET,AL,RP,33,1,1,,15,0,16,18,11,10,2,8,13,2,0,,
150185,Dave Borkowski,PHI,NL,RP,32,2,3,,26,0,36,42,24,21,5,14,24,2,1,,
150188,Francisco Cordero,CIN,NL,RP,32,3,5,35,70,0,69,60,26,23,4,31,69,3,1,0,68
150203,Chris George,BAL,AL,RP,29,3,4,,30,7,68,85,49,43,9,29,39,6,0,,
150204,Jeremy Hill,LAA,AL,RP,32,3,4,,59,0,61,73,44,39,8,33,42,2,0,,
150205,Orber Moreno,,,,32,2,2,,43,0,50,51,27,25,5,21,36,2,2,,
150207,Paul Phillips,,,,26,3,4,,44,1,52,60,38,35,7,33,37,7,0,12,-12
150208,Ken Ray,CLE,AL,RP,36,3,7,,31,10,81,105,65,56,13,40,46,6,0,,
150211,Brian Buchanan,KCA,AL,RP,36,0,0,,11,0,12,16,12,11,5,4,7,0,0,,
150219,Matt Kinney,SFN,NL,SP,33,7,14,,28,27,154,170,103,93,31,49,113,10,1,,
150221,Mike Lincoln,CIN,NL,RP,34,2,2,,37,0,42,44,28,27,8,22,28,2,4,0,19
150249,Kris Benson,,,SP,35,3,4,,11,9,60,77,46,41,10,23,31,2,2,2,6
150274,Joe Nathan,MIN,AL,RP,35,2,2,40,69,0,70,46,20,19,6,21,82,3,2,0,70
150277,Doug Davis,MIL,NL,SP,34,7,10,,25,25,150,166,85,76,17,72,111,8,3,34,0
150284,Brandon Knight,NYN,NL,SP,34,4,5,,16,9,63,62,35,31,9,24,53,4,1,,
150289,Carlos Pena,TBA,AL,1B,31,2,2,,36,0,45,51,30,27,8,16,31,3,1,130,-130
150302,Jason Marquis,WAS,NL,SP,31,13,11,,31,31,196,223,109,100,17,74,108,6,7,33,0
150305,Damian Moss,COL,NL,RP,33,5,7,,51,7,76,85,53,49,8,56,52,9,0,,
150319,Josh Fogg,,,SP,33,2,4,,17,9,63,76,45,41,11,25,35,3,3,1,23
150337,Kip Wells,,,RP,32,2,4,,22,6,54,53,33,31,6,28,38,2,3,7,26
150359,A.J. Burnett,NYA,AL,SP,33,13,9,,29,29,187,172,89,84,19,77,181,12,9,33,0
150373,Michael Tejera,CLE,AL,RP,33,3,5,,25,7,63,78,48,43,10,33,29,4,0,,
150382,Matt Herges,KCA,AL,RP,39,3,3,,36,0,41,46,23,20,4,14,29,1,1,0,30
150393,Tony Armas,ATL,NL,SP,31,3,3,,15,12,71,76,43,39,11,28,47,4,2,,
150404,Ted Lilly,CHN,NL,SP,34,9,6,,20,20,126,115,57,55,17,34,108,3,3,27,0
150407,Guillermo Mota,,,RP,36,3,4,,53,0,57,48,29,27,7,22,40,3,3,0,61
150414,Jake Westbrook,CLE,AL,SP,32,2,3,,9,9,55,59,27,26,6,16,32,3,2,,
150430,Luis Vizcaino,,,RP,32,2,3,,37,0,38,35,20,20,5,21,33,1,1,0,15
150433,Ben Davis,,,,32,0,1,,16,0,18,18,11,10,3,6,15,0,0,,
150438,Rodrigo Lopez,ARI,NL,SP,34,5,4,,13,12,71,83,44,37,9,18,45,1,0,5,2
150469,John Bale,KCA,AL,RP,35,0,1,,21,2,21,26,13,11,2,9,15,1,0,0,43
150474,Gary Glover,,,RP,33,3,4,,32,1,41,44,26,24,7,14,30,5,1,,
207267,Brad Penny,SLN,NL,SP,31,11,8,,27,27,158,164,82,76,18,55,105,5,5,30,0
211041,Ryan Franklin,SLN,NL,RP,36,5,4,25,67,0,70,64,27,27,6,25,47,2,2,0,62
213680,Mike Macdougal,,,RP,32,1,1,,31,0,31,31,19,17,2,22,22,6,1,0,57
213711,Jeff Weaver,,,RP,33,4,4,,21,8,67,74,40,36,10,24,47,2,3,7,21
215197,Matt Ginter,HOU,NL,RP,32,3,5,,28,7,70,77,43,37,9,25,38,4,0,,
216897,Kyle Snyder,NYN,NL,RP,22,3,4,,25,8,61,64,37,33,9,23,40,5,1,,
217096,Barry Zito,SFN,NL,SP,31,10,14,,32,32,189,185,99,95,21,87,142,3,7,33,0
218596,Tim Hudson,ATL,NL,SP,34,5,4,,13,13,80,79,34,32,6,23,50,1,2,7,0
218894,Vicente Padilla,,,SP,32,7,5,,17,17,97,110,57,53,11,37,66,4,6,25,1
219194,Gil Meche,KCA,AL,SP,31,6,8,,19,19,113,126,64,57,13,45,88,4,2,23,0
228594,David Riske,MIL,NL,RP,33,1,1,,27,0,28,27,14,13,4,13,20,0,1,0,1
232994,Scott Strickland,COL,NL,RP,33,2,2,,48,0,50,45,26,24,7,25,50,1,0,,
233694,David Cortes,,,,36,3,2,,40,0,43,47,23,21,5,15,29,1,1,,
234194,Buddy Carlyle,,,RP,32,2,1,,19,3,33,34,19,16,5,12,28,2,0,0,17
235095,Dan Wheeler,TBA,AL,RP,32,4,6,,70,0,64,49,31,29,10,16,53,2,1,0,69
235097,Luther Hackman,,,,35,2,2,,41,0,42,44,26,24,6,20,31,2,1,,
239795,Chad Durbin,PHI,NL,RP,32,3,2,,38,3,58,54,30,29,7,28,44,2,4,0,59
240694,J.C. Romero,PHI,NL,RP,33,1,1,,35,0,28,22,13,12,2,18,22,1,2,0,21
275700,Winston Abreu,TBA,AL,RP,32,2,1,,26,0,31,30,17,15,4,13,32,2,1,0,5
275933,Scott Downs,TOR,AL,RP,31,1,2,15,40,1,40,34,14,14,3,14,34,1,2,0,48
276056,Danys Baez,PHI,NL,RP,32,3,6,,59,0,68,65,38,35,7,23,39,2,5,0,59
276336,Shawn Chacon,OAK,AL,RP,32,3,7,,21,13,83,97,65,61,18,47,49,4,2,,
276343,Victor Santos,,,,33,3,7,,25,16,99,118,73,66,18,47,64,7,2,,
276351,Jason Grilli,CLE,AL,RP,33,2,2,,38,0,40,44,22,19,3,21,39,2,1,0,52
276371,Johan Santana,NYN,NL,SP,30,14,9,,28,28,194,160,72,69,23,52,181,4,4,25,0
276373,Marty Mcleary,TOR,AL,SP,35,3,5,,13,11,63,72,44,39,9,31,39,3,0,,
276514,Kevin Gregg,,,RP,31,4,6,10,66,0,68,59,34,34,9,30,66,6,3,0,72
276520,Bronson Arroyo,CIN,NL,SP,32,14,12,,33,33,212,214,108,102,27,65,143,3,8,33,0
276530,Scott Linebrink,CHA,AL,RP,33,3,5,,59,0,58,62,33,29,9,20,51,4,2,0,57
276912,Scot Shields,LAA,AL,RP,34,3,4,,44,0,45,40,22,20,4,22,41,2,1,0,20
276913,Derrick Turnbow,TEX,AL,RP,32,1,2,,23,1,21,21,16,16,1,24,19,4,1,,
276914,Cedrick Bowers,OAK,AL,RP,31,3,3,,36,0,46,41,26,25,3,40,45,3,0,,
277405,Justin Miller,LAN,NL,RP,22,4,7,,44,11,92,100,64,60,12,63,51,13,1,0,44
277414,Chris Gissell,OAK,AL,SP,32,3,3,,10,6,40,46,24,22,5,12,23,1,0,,
277417,Josh Beckett,BOS,AL,SP,29,16,8,,30,30,198,195,94,87,23,50,184,4,7,32,0
279561,Steve Green,PHI,NL,RP,32,2,2,,25,1,36,38,25,23,5,26,28,2,0,,
279571,Matt Belisle,COL,NL,RP,29,3,2,,25,4,49,59,29,25,5,13,33,1,1,0,24
279576,Steve Torrealba,BAL,AL,C,31,0,0,,9,0,9,11,6,5,1,4,7,0,0,,
279782,Jon Garland,,,SP,30,12,11,,32,32,200,232,115,102,22,62,108,5,6,33,0
279824,Mark Buehrle,CHA,AL,SP,30,13,10,,32,32,209,218,102,97,22,48,115,2,5,33,0
282332,CC Sabathia,NYA,AL,SP,29,17,9,,33,33,230,206,89,83,17,56,203,4,8,34,0
282562,Adam Pettyjohn,NYN,NL,SP,32,5,9,,22,16,103,116,69,61,18,34,55,2,1,,
282567,Claudio Vargas,MIL,NL,RP,30,3,2,,22,5,46,43,22,21,7,14,34,1,1,0,36
283166,Mike Gonzalez,BAL,AL,RP,31,3,3,20,59,0,56,43,23,20,6,25,66,3,4,0,80
284566,Adam Eaton,,,SP,32,4,5,,14,12,72,90,52,46,10,28,45,2,2,8,4
285075,Jason Standridge,PHI,AL,RP,31,1,1,,14,0,20,20,12,11,1,15,14,3,0,,
285079,R.A. Dickey,NYN,NL,RP,35,3,4,,22,7,67,78,42,38,8,26,35,6,1,1,34
292294,Luis Figueroa,LAA,AL,SS,32,0,0,,9,0,9,10,5,5,1,3,7,0,0,,
324432,Augie Ojeda,ARI,NL,2B,35,1,1,,25,0,27,27,14,14,3,10,21,1,1,68,-68
329092,Randy Choate,TBA,AL,RP,34,2,1,,38,0,32,30,#DIV/0!,#DIV/0!,3,13,22,1,0,0,61
334492,Joel Pineiro,LAA,AL,SP,31,10,9,,28,24,158,166,76,69,15,30,84,3,5,32,0
340393,Ross Gload,PHI,NL,1B,33,0,0,,9,0,10,9,5,5,1,5,7,0,0,38,-37
346793,Jeremy Affeldt,SFN,NL,RP,30,3,2,,73,1,69,59,28,26,5,31,60,5,3,0,74
346797,Grant Balfour,TBA,AL,RP,32,4,2,,49,0,50,40,21,21,4,25,57,1,1,0,73
346798,Kyle Lohse,SLN,NL,SP,31,6,6,,18,17,100,104,53,48,12,31,65,2,3,22,1
346799,Juan Rincon,COL,NL,RP,31,3,2,,35,0,38,38,24,22,4,20,35,2,1,0,33
346800,Saul Rivera,CLE,AL,RP,32,3,4,,44,0,55,58,30,26,4,25,36,3,2,0,30
346847,Joe Beimel,,,RP,32,2,2,,47,0,38,41,18,16,2,14,23,2,1,0,71
346848,John Grabow,CHN,NL,RP,31,4,1,,73,0,71,65,33,30,7,35,57,2,2,0,75
346855,Brandon Duckworth,PHI,NL,SP,34,3,6,,17,13,79,99,59,53,11,34,41,6,1,,
346862,Blaine Neal,CLE,AL,RP,31,1,2,,28,0,29,35,22,19,5,14,18,3,0,,
346869,Josh Towers,LAN,NL,SP,32,3,6,,16,11,71,88,52,46,13,21,36,2,1,0,2
346871,Aaron Cook,COL,NL,SP,26,9,6,,29,20,139,173,77,68,12,41,66,2,3,27,0
349193,Will Ohman,,,RP,32,1,1,,33,1,25,22,12,11,3,11,22,1,1,0,21
400008,Gary Majewski,HOU,NL,RP,29,2,2,,42,0,46,55,30,26,5,19,29,2,1,,
400010,Jon Rauch,MIN,AL,RP,31,6,5,,77,0,75,76,35,33,8,21,55,4,1,0,75
400058,Brad Lidge,PHI,NL,RP,33,1,3,25,47,0,44,44,26,23,6,23,51,3,3,0,67
400061,Roy Oswalt,HOU,NL,SP,32,11,7,,30,30,193,196,87,80,19,46,148,3,8,30,0
400062,Tim Redding,,,SP,31,4,6,,19,15,95,94,54,50,14,36,60,4,2,17,13
400063,Dave Williams,WAS,NL,RP,25,3,4,,9,8,59,66,38,35,9,23,41,2,3,,
400066,Franklin Nunez,COL,NL,RP,33,2,2,,21,2,28,32,21,19,3,20,19,10,0,,
400076,Shane Loux,,,SP,30,3,3,,15,8,56,73,38,33,5,21,23,3,2,6,12
400089,Rafael Soriano,TBA,AL,RP,30,1,4,25,59,0,59,42,23,22,6,19,67,1,1,0,77
400093,Duaner Sanchez,,,RP,30,3,1,,34,0,33,30,17,17,5,15,21,1,2,0,13
400104,Tyler Walker,PHI,NL,RP,33,2,2,,32,0,32,29,15,14,4,10,27,2,1,0,32
400125,Jesus Colome,,,RP,30,2,2,,29,0,33,35,20,18,4,13,25,3,1,0,21
400130,Scott Chiasson,BAL,AL,RP,32,1,0,,14,0,14,15,8,8,2,5,10,1,0,,
400141,Horacio Ramirez,,,RP,30,2,4,,18,7,47,56,31,27,6,16,20,2,1,1,18
400147,Brian Lawrence,,,SP,33,5,6,,14,13,84,87,44,39,9,24,45,1,0,,
400154,Dane Sardinha,PHI,NL,C,30,0,0,,9,0,10,10,5,5,1,3,7,1,0,11,-11
400156,Ricardo Rodriguez,,,,28,5,8,,19,16,110,136,78,69,17,37,59,4,2,,
400291,Dustin Moseley,,,SP,28,3,4,,14,10,61,78,44,39,10,20,35,3,1,3,0
406301,Chad Paronto,BOS,AL,RP,34,1,1,,26,0,31,32,15,13,3,10,22,0,0,0,6
406402,Jorge Julio,,,RP,30,1,2,,28,0,30,27,17,16,3,21,28,7,2,0,15
406550,Jamie Burke,WAS,NL,C,38,1,2,,15,0,17,17,9,8,2,6,12,1,1,15,-15
406874,Joe Nelson,,,RP,35,2,1,,33,0,34,31,19,18,5,18,31,2,1,0,42
406913,Victor Zambrano,,,,34,2,5,,14,9,57,66,44,40,10,34,41,7,2,,
407113,Justin Duchscherer,OAK,AL,SP,32,4,3,,13,8,53,44,22,20,5,14,37,1,2,,
407154,Casey Fossum,,,RP,32,3,4,,17,9,59,63,41,37,9,28,47,4,1,0,3
407193,Brandon Lyon,HOU,NL,RP,30,5,5,20,66,0,73,64,28,28,6,25,54,2,1,0,65
407296,Carlos Zambrano,CHN,NL,SP,28,8,5,,20,20,124,116,59,56,10,55,103,5,6,28,0
407297,Juan Cruz,KCA,AL,RP,29,4,3,,50,1,57,53,31,28,6,30,54,4,3,0,46
407298,Jason Jennings,,,RP,31,2,5,,32,6,68,81,44,39,9,29,45,3,2,0,44
407377,Mike Koplove,SEA,AL,RP,33,3,3,,44,0,52,52,27,25,5,24,41,2,0,,
407757,Nate Field,FLO,NL,RP,34,3,4,,43,0,43,43,28,26,8,24,42,6,0,,
407779,Francis Beltran,,,,29,3,3,,33,0,37,44,25,22,6,13,23,2,0,,
407783,Geoff Geary,TEX,AL,RP,33,2,3,,33,0,42,45,23,21,4,15,27,1,2,0,16
407786,Jorge Padilla,WAS,NL,OF,30,0,0,,10,0,10,10,5,4,1,3,8,0,0,3,-3
407791,Brendan Donnelly,PIT,NL,RP,38,2,1,,29,0,27,26,12,10,1,11,23,2,1,0,30
407793,John Lackey,BOS,AL,SP,31,12,7,,27,27,176,180,83,76,18,46,139,7,9,27,0
407795,John Ennis,PHI,NL,RP,30,2,2,,20,1,30,32,18,16,4,12,25,1,0,,
407797,Nick Green,LAN,NL,SS,25,4,6,,16,15,88,101,60,54,17,26,48,5,0,80,-79
407808,Felix Diaz,,,,29,6,12,,26,21,134,156,98,90,28,54,87,4,2,,
407815,Antonio Perez,,,,30,2,3,,56,0,66,75,43,38,10,32,41,2,2,,
407816,J.J. Putz,CHA,AL,RP,32,3,4,,44,0,45,39,21,20,3,21,43,2,1,0,29
407819,Matt Thornton,CHA,AL,RP,33,5,3,5,70,0,68,55,24,23,5,21,76,3,2,0,70
407822,Jorge De La Rosa,COL,NL,SP,28,10,7,,24,21,124,136,72,63,13,55,119,8,5,32,1
407825,Matt Guerrier,MIN,AL,RP,31,4,3,,70,0,73,64,35,32,9,22,50,5,3,0,79
407829,Ron Chiavacci,DET,AL,SP,32,4,8,,22,13,88,111,73,66,19,40,52,2,0,,
407835,Jason Lane,TOR,AL,OF,33,0,0,,9,0,9,10,5,4,1,3,7,0,0,,
407840,Brandon Backe,,,SP,31,3,3,,10,9,50,59,33,30,8,22,35,1,1,1,4
407842,Jose Veras,,,RP,29,2,2,,29,0,30,27,16,16,4,15,26,1,2,0,47
407843,Andy Van Hekken,HOU,NL,SP,30,5,6,,28,11,96,109,55,47,10,27,55,7,0,,
407845,Fernando Rodney,LAA,AL,RP,28,2,5,10,60,0,64,58,33,32,6,35,57,4,3,0,73
407853,Erik Bedard,,,SP,30,7,4,,18,18,107,90,42,41,11,42,109,3,4,15,0
407860,Gustavo Chacin,HOU,NL,SP,29,4,6,,14,13,72,83,51,47,13,33,37,2,1,,
407878,Jose Valverde,DET,AL,RP,30,3,2,30,40,0,40,33,15,15,4,16,44,1,1,0,52
407884,Tyler Yates,PIT,NL,RP,32,2,3,,41,0,39,39,23,20,4,20,34,2,1,0,15
407896,Billy Traber,BOS,AL,RP,30,2,3,,24,3,42,55,31,27,5,14,18,2,1,0,1
407901,Jorge Sosa,BOS,AL,RP,31,3,2,,23,3,42,43,25,22,6,17,33,1,0,0,18
407908,Joel Peralta,WAS,NL,RP,29,1,2,,32,0,37,41,23,21,5,13,31,2,1,0,27
407911,Frank Francisco,TEX,AL,RP,29,1,2,25,31,0,31,28,14,13,3,12,35,2,1,0,51
408052,Chris Bootcheck,,,RP,31,2,1,,27,0,34,36,19,17,2,15,30,2,1,0,13
408057,Bobby Jenks,CHA,AL,RP,28,3,3,25,57,0,60,53,26,24,6,18,50,2,2,0,52
408069,Erick Threets,CHA,AL,RP,28,2,2,,29,1,38,36,19,18,3,22,25,3,1,,
408072,Jason Bulger,LAA,AL,RP,31,3,1,,40,0,43,34,19,18,3,20,46,3,1,0,64
408077,Lindsay Gulin,MIL,NL,SP,33,6,10,,26,23,129,126,80,76,16,87,86,10,0,,
408206,Brett Myers,HOU,NL,SP,29,4,4,,17,10,71,73,39,37,12,24,61,1,2,10,8
408230,Pedro Feliciano,NYN,NL,RP,33,5,4,,84,0,60,50,25,23,7,22,57,2,2,0,88
408241,Jake Peavy,CHA,AL,SP,28,7,6,,16,16,101,73,38,35,10,34,103,2,2,16,0
408297,Kenny Baugh,HOU,NL,SP,30,2,6,,14,11,64,72,45,41,9,41,39,4,0,,
408304,Jon Switzer,HOU,NL,RP,30,1,2,,29,0,35,36,21,18,5,15,26,0,0,0,4
408310,Aaron Heilman,CHN,NL,RP,31,4,5,,74,0,76,73,41,39,9,35,69,3,4,0,70
420864,Randy Flores,COL,NL,RP,34,1,1,,37,0,27,32,17,14,2,11,23,1,1,0,27
421024,Julio Mateo,,,,30,3,3,,31,2,50,57,30,26,7,12,28,1,1,,
421685,Aaron Harang,CIN,NL,SP,31,8,13,,28,28,181,195,97,85,25,48,158,6,4,26,0
