mlbamID,playerName,team,league,defaultPos,age,AB,R,H,2B,3B,HR,BB,HBP,SF,SH,RBI,SO,SB,CS,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF
400154,Dane Sardinha,DET,AL,,30,258,23,48,8,1,6,15,2,2,3,22,32,1,0,17,0,0,0,0,0,0,0,0
400284,Chase Utley,PHI,NL,,30,590,112,178,41,5,25,61,21,7,1,99,106,11,2,0,2,159,0,0,0,0,0,0
400290,Austin Kearns,WAS,NL,,29,458,63,115,24,1,15,57,10,4,0,64,99,3,2,0,0,0,0,0,0,0,85,85
405395,Albert Pujols,SLN,NL,,29,545,101,185,38,1,40,99,6,6,0,118,59,6,3,0,144,1,0,0,0,0,0,0
406550,Jamie Burke,SEA,AL,,37,168,19,43,8,0,3,10,2,1,2,19,12,0,1,43,1,0,1,0,0,0,0,0
406670,Rob Mackowiak,NYN,NL,,32,279,39,71,11,2,6,32,5,2,1,29,72,4,2,0,0,0,0,0,12,0,2,14
406878,Brian Roberts,BAL,AL,,31,595,98,169,43,7,10,76,1,5,4,58,93,35,8,0,0,155,0,0,0,0,0,0
407155,Craig Monroe,PIT,NL,,32,365,48,83,21,1,15,26,1,4,0,62,87,1,2,0,0,0,0,0,1,7,3,11
407397,Esteban German,CHN,NL,,31,259,36,69,15,4,3,29,3,2,4,29,48,7,4,0,0,35,6,3,39,0,0,39
407399,J.R. House,KCA,AL,1B,29,465,60,133,27,1,15,39,4,3,0,64,35,1,1,0,0,0,0,0,0,0,0,0
407483,Willie Harris,WAS,NL,,31,336,51,85,16,4,8,40,4,2,2,34,54,11,5,0,0,14,14,3,86,17,0,103
407487,Juan Rivera,LAA,AL,,30,308,37,80,17,0,13,20,2,5,1,52,35,1,2,0,1,1,0,0,41,1,19,59
407489,Lyle Overbay,TOR,AL,,32,523,68,139,35,1,15,61,2,4,1,69,98,2,1,0,156,0,0,0,0,0,0,0
407496,Ramon Vazquez,,,,32,295,42,73,15,1,6,35,1,3,6,32,54,0,0,0,1,11,70,26,0,0,0,0
407556,Angel Berroa,NYA,AL,,31,426,48,105,20,2,8,23,6,2,7,43,62,3,2,0,0,5,0,79,0,0,0,0
407576,Mike Rivera,MIL,NL,,32,263,30,60,13,0,9,18,4,2,1,41,15,1,0,17,3,0,0,0,0,0,0,0
407777,Ben Broussard,CHA,AL,,32,375,54,99,18,1,16,24,6,3,0,53,83,2,1,0,26,0,0,0,0,0,0,0
407781,Marlon Byrd,TEX,AL,,31,433,67,122,25,2,11,41,8,4,2,59,70,5,3,0,0,0,0,0,31,57,39,118
407792,Alfredo Amezaga,FLO,NL,,31,319,39,84,12,3,3,27,3,2,4,28,47,10,5,0,0,10,15,19,0,79,0,79
407797,Nick Green,MIL,NL,,30,311,39,76,15,2,10,23,4,2,4,37,36,1,2,,,,,,,,,
407798,Ryan Langerhans,WAS,NL,,28,317,43,72,16,2,7,47,3,2,2,34,88,5,2,0,2,0,0,0,24,0,12,36
407801,Marcus Thames,DET,AL,,32,302,46,72,14,0,20,24,2,2,0,52,82,1,2,0,9,0,0,0,73,0,7,80
407812,Matt Holliday,OAK,AL,,29,575,115,188,41,3,26,62,10,3,0,98,111,17,3,0,0,0,0,0,139,0,0,139
407833,John Buck,KCA,AL,,28,377,43,83,22,1,13,34,7,4,1,49,92,0,2,107,0,0,0,0,0,0,0,0
407849,Bill Hall,MIL,NL,,29,462,64,118,31,2,19,46,3,4,2,65,132,6,6,0,0,6,113,0,0,0,0,0
407861,Orlando Hudson,LAN,NL,,31,485,69,143,29,3,10,53,2,5,4,53,75,6,2,0,0,105,0,0,0,0,0,0
407862,Reed Johnson,CHN,NL,,32,367,57,107,23,1,6,24,14,2,4,41,71,5,4,0,0,0,0,0,26,78,6,99
407871,Joe Thurston,SLN,NL,,29,504,69,144,34,4,8,33,8,4,11,50,39,7,4,0,0,0,0,0,4,0,0,4
407876,Chip Ambres,BOS,AL,,29,358,45,82,16,2,11,39,2,2,1,47,54,3,1,0,0,0,0,0,0,3,7,10
407885,Mark Ellis,OAK,AL,,32,483,63,122,25,3,14,46,7,3,4,58,74,9,2,0,0,115,0,0,0,0,0,0
407886,Ryan Ludwick,SLN,NL,,30,442,71,124,29,2,26,45,7,4,2,83,79,3,3,0,0,0,0,0,29,14,124,149
407891,Kevin Mench,TOR,AL,,31,367,44,92,23,2,9,27,2,4,0,49,49,2,1,0,0,0,0,0,21,0,15,33
407893,Mark Teixeira,NYA,AL,,29,571,96,166,39,1,32,82,7,5,0,114,110,2,0,0,153,0,0,0,0,0,0,0
407932,Ryan Jorgensen,MIN,AL,,30,216,23,44,10,0,6,16,2,2,3,25,28,0,0,2,0,0,0,0,0,0,0,0
408036,Josh Bard,BOS,AL,,31,258,22,69,16,1,5,30,1,2,1,36,40,0,0,49,0,0,0,0,0,0,0,0
408039,So Taguchi,CHN,NL,,39,251,37,69,13,1,3,20,3,1,5,26,38,6,2,0,0,0,0,0,38,1,11,48
408042,Gerald Laird,DET,AL,,29,322,47,80,19,1,7,22,4,4,3,35,70,3,2,88,0,0,2,0,0,0,0,0
408045,Joe Mauer,MIN,AL,,26,495,76,153,31,3,11,73,2,7,1,78,55,5,1,139,0,0,0,0,0,0,0,0
408047,Justin Morneau,MIN,AL,,28,590,83,162,37,3,28,64,4,9,0,122,90,1,2,0,155,0,0,0,0,0,0,0
408108,Freddy Sanchez,PIT,NL,,31,567,72,170,36,3,10,29,6,7,5,67,64,1,1,0,0,131,0,0,0,0,0,0
408201,Howie Clark,MIN,AL,,34,285,34,69,13,1,5,21,2,2,1,32,23,1,1,0,2,1,1,0,0,0,0,0
408210,Chone Figgins,LAA,AL,,30,514,84,142,20,6,5,61,2,4,3,46,89,37,13,0,0,9,105,0,0,0,0,0
408211,Kevin Cash,BOS,AL,,31,186,17,35,9,0,4,19,2,1,2,18,28,0,0,57,0,0,4,0,0,0,0,0
408212,Gabe Gross,TBA,AL,,29,276,40,68,14,2,11,39,2,2,1,37,61,3,1,0,0,0,0,0,2,18,121,137
408213,Hank Blalock,TEX,AL,,27,380,52,101,22,1,14,34,2,2,0,53,66,2,0,0,34,0,31,0,0,0,0,0
408219,Chris Duncan,SLN,NL,,28,315,44,81,15,1,15,42,1,1,0,49,74,2,1,0,21,0,0,0,43,0,2,45
408234,Miguel Cabrera,DET,AL,,26,596,94,185,39,1,34,68,5,7,0,116,120,3,2,0,143,0,14,0,0,0,0,0
408236,Adrian Gonzalez,SDN,NL,,27,561,78,160,34,1,32,62,4,4,0,103,121,0,0,0,161,0,0,0,0,0,0,0
408242,Wil Nieves,WAS,NL,,31,208,19,49,9,1,2,13,1,2,4,22,21,1,0,61,0,0,0,0,0,0,0,0
408252,Brandon Phillips,CIN,NL,,28,519,78,141,24,5,17,34,7,5,2,69,87,21,6,0,0,140,0,0,0,0,0,0
408299,Omar Infante,ATL,NL,,27,292,39,80,18,2,5,20,2,3,3,35,46,3,1,0,0,10,32,20,34,3,0,36
408305,Jorge Cantu,FLO,NL,,27,486,60,131,31,1,20,33,7,6,0,73,80,3,1,0,66,0,129,0,0,0,0,0
408306,Rocco Baldelli,BOS,AL,,27,194,26,49,11,1,8,13,4,1,0,28,42,4,1,0,0,0,0,0,1,0,6,7
408307,Carl Crawford,TBA,AL,,27,540,80,154,23,8,13,34,4,4,3,72,83,38,8,0,0,0,0,0,108,1,0,108
408311,Justin Huber,SDN,NL,,27,281,27,65,13,1,8,20,5,1,1,39,38,1,0,0,0,0,0,0,22,0,0,22
408312,Mike Jacobs,KCA,AL,,28,431,55,109,27,1,24,36,2,4,0,73,100,1,1,0,119,0,0,0,0,0,0,0
408314,Jose Reyes,NYN,NL,,26,633,99,183,31,17,15,59,1,2,4,66,73,53,15,0,0,0,0,159,0,0,0,0
421064,Ty Wigginton,BAL,AL,,31,428,53,120,25,1,21,34,7,4,1,63,87,3,4,0,0,0,82,0,31,0,0,31
421124,Ramon Santiago,DET,AL,,29,231,32,57,11,2,3,18,6,1,7,22,20,2,0,0,0,21,6,33,0,0,0,0
421684,Chris Snelling,SDN,NL,,27,167,21,38,6,1,4,22,5,1,2,17,27,1,1,0,0,0,0,0,0,0,0,0
424726,Jason Bay,BOS,AL,,30,566,101,154,34,3,29,82,6,8,0,92,139,9,1,0,0,0,0,0,154,0,0,154
424825,Coco Crisp,KCA,AL,,29,449,70,121,26,4,9,41,1,3,8,47,73,21,6,0,0,0,0,0,0,114,0,114
425206,Jamey Carroll,CLE,AL,,35,345,59,87,14,3,3,38,6,3,9,32,59,6,5,0,0,74,43,0,1,0,0,1
425429,Andy Phillips,PIT,NL,,32,279,41,74,13,2,8,24,2,2,2,34,38,2,1,0,5,6,8,0,2,0,0,2
425446,Aaron Miles,CHN,NL,,32,401,48,116,17,2,3,26,1,3,5,33,42,3,2,0,0,85,11,27,4,1,1,6
425468,Rob Bowen,OAK,AL,,28,137,16,30,8,1,3,15,1,1,2,17,45,0,1,31,1,0,0,0,0,0,0,0
425477,Robb Quinlan,LAA,AL,,32,199,21,52,7,1,4,13,2,1,0,21,31,3,2,0,22,0,39,0,3,0,3,6
425489,Jose Castillo,HOU,NL,,28,392,41,96,23,1,7,24,2,3,1,43,74,2,2,0,0,12,110,4,0,0,0,0
425491,Ryan Doumit,PIT,NL,,28,325,45,94,24,1,12,23,8,3,1,50,55,1,1,106,1,0,0,0,0,0,0,0
425496,Cody Ross,FLO,NL,,28,319,43,84,21,2,16,28,5,3,0,53,73,3,1,0,0,0,0,0,17,109,35,133
425503,Freddie Bynum,WAS,NL,,29,185,24,42,7,3,2,14,2,1,3,17,50,7,3,0,0,1,0,37,0,0,0,0
425506,Jody Gerut,SDN,NL,,30,392,47,110,19,4,15,35,1,1,0,55,60,6,4,0,0,0,0,0,0,80,9,87
425508,Ryan Church,NYN,NL,,30,382,50,101,24,2,14,42,5,3,1,60,86,3,2,0,0,0,0,0,0,0,83,83
425509,Jhonny Peralta,CLE,AL,,27,576,91,151,33,4,22,57,3,5,2,77,134,2,2,0,0,0,1,146,0,0,0,0
425533,Jason Ellison,PHI,NL,,31,326,44,79,15,1,3,29,4,2,4,24,53,6,5,0,0,0,0,0,2,2,3,7
425542,Koyie Hill,CHN,NL,,30,254,30,61,15,1,7,19,1,2,2,32,47,1,1,9,0,0,0,0,0,0,0,0
425545,Josh Willingham,WAS,NL,,30,412,56,108,24,2,17,51,13,3,1,64,93,4,1,0,0,0,0,0,98,0,0,98
425547,Brad Hawpe,COL,NL,,30,485,73,138,27,3,20,74,2,3,0,82,126,2,3,0,0,0,0,0,0,0,133,133
425548,Garrett Atkins,COL,NL,,29,594,94,179,36,1,20,57,4,9,0,96,92,2,1,0,61,1,94,0,0,0,0,0
425549,Clint Barmes,COL,NL,,30,429,57,116,24,3,8,20,8,2,7,42,52,6,3,0,0,61,13,36,0,0,1,1
425556,Laynce Nix,CIN,NL,,28,377,50,91,18,2,17,27,3,2,0,57,51,2,1,0,0,0,0,0,2,0,0,2
425557,Jeff Baker,COL,NL,,28,297,48,81,19,1,10,25,2,2,1,44,51,2,0,0,22,49,9,0,0,0,3,3
425560,Adam LaRoche,PIT,NL,,29,513,69,143,36,1,27,57,3,6,1,89,123,1,1,0,129,0,0,0,0,0,0,0
425565,Guillermo Quiroz,BAL,AL,,27,192,20,44,9,0,4,13,2,1,1,23,19,0,0,54,0,0,0,0,0,0,0,0
425567,Alex Rios,TOR,AL,,28,578,87,160,40,4,16,44,4,6,0,79,103,20,6,0,0,0,0,0,0,62,93,151
425631,Robby Hammock,BAL,NL,,32,213,27,56,12,0,5,17,3,1,1,22,11,0,0,15,0,0,0,0,0,0,0,0
425634,Mike Hessman,DET,AL,3B,31,424,71,98,15,1,30,50,7,3,0,69,77,1,1,0,0,0,12,0,0,0,0,0
425659,Hector Luna,TOR,AL,,26,385,48,96,22,1,9,24,4,2,0,38,56,5,2,0,0,0,0,0,0,0,0,0
425661,Ronny Paulino,FLO,NL,,28,327,32,87,18,0,7,27,1,2,0,42,64,1,1,32,0,0,0,0,0,0,0,0
425664,Shane Victorino,PHI,NL,,28,456,79,130,23,6,10,35,8,1,5,47,59,23,7,0,0,0,0,0,0,139,5,143
425686,Hideki Matsui,NYA,AL,,34,403,64,112,21,2,14,48,3,4,0,65,56,2,1,0,0,0,0,0,21,0,3,23
425766,James Loney,LAN,NL,,25,544,62,160,34,9,13,43,3,4,1,85,55,3,2,0,158,0,0,0,0,0,0,0
425769,Eliezer Alfonzo,SDN,NL,,30,260,25,68,15,1,8,11,5,2,2,35,54,1,1,2,0,0,0,0,0,0,0,0
425772,Jeff Mathis,LAA,AL,,26,328,37,69,17,1,8,26,3,3,4,38,54,1,1,94,0,0,0,0,0,0,0,0
425773,Casey Kotchman,ATL,NL,,26,368,46,100,22,1,11,35,5,3,1,52,36,2,2,0,141,0,0,0,0,0,0,0
425774,Dallas McPherson,,,3B,28,387,52,79,17,2,19,46,2,2,0,50,140,6,3,0,0,0,2,0,0,0,0,0
425783,Shin-Soo Choo,CLE,AL,,26,330,52,91,21,3,11,37,4,3,1,49,52,3,3,0,0,0,0,0,26,0,51,75
425785,Greg Dobbs,PHI,NL,,30,295,39,85,17,3,8,21,2,2,0,44,41,2,1,0,2,0,52,0,3,0,4,7
425796,Jeff Francoeur,ATL,NL,,25,587,73,157,33,2,18,36,8,4,0,84,112,2,2,0,0,0,0,0,0,0,152,152
425834,B.J. Upton,TBA,AL,,24,528,79,138,29,2,15,82,3,5,2,67,107,30,10,0,0,0,0,0,0,143,0,143
425853,Bobby Crosby,OAK,AL,,29,436,51,100,25,1,9,38,1,1,1,49,79,7,2,0,0,0,0,145,0,0,0,0
425867,Khalil Greene,SLN,NL,,29,465,49,112,27,2,18,31,6,7,1,68,105,5,1,0,0,0,0,105,0,0,0,0
425877,Yadier Molina,SLN,NL,,26,413,33,114,19,0,8,32,3,4,5,51,39,1,2,119,2,0,0,0,0,0,0,0
425900,Dioner Navarro,TBA,AL,,25,367,39,95,20,1,8,34,2,3,3,45,52,1,2,117,0,0,0,0,0,0,0,0
425902,Prince Fielder,MIL,NL,,25,522,80,146,31,1,33,73,11,7,0,91,111,3,2,0,155,0,0,0,0,0,0,0
425903,Kevin Youkilis,BOS,AL,,30,494,84,139,36,3,19,68,11,7,0,80,100,3,3,0,126,0,36,0,0,0,2,2
425904,Luis Rodriguez,SDN,NL,,29,227,21,59,10,1,2,19,1,2,5,19,21,1,1,0,2,7,1,52,0,0,0,0
428642,Luis Montanez,BAL,AL,,27,445,67,127,22,2,16,28,4,3,2,60,40,2,2,0,0,0,0,0,26,5,5,33
429662,Josh Barfield,CLE,AL,,26,296,37,76,16,2,5,15,2,3,2,33,54,9,3,0,0,9,0,0,0,0,0,0
429663,Chris Burke,SEA,AL,,29,300,42,74,17,1,6,30,7,3,5,26,54,8,2,0,9,18,4,2,18,0,9,26
429664,Robinson Cano,NYA,AL,,26,568,75,165,38,4,16,28,5,4,2,78,69,3,4,0,0,159,0,0,0,0,0,0
429665,Edwin Encarnacion,CIN,NL,,26,466,68,128,29,1,19,48,11,3,0,65,88,4,1,0,0,0,143,0,0,0,0,0
429666,J.J. Hardy,MIL,NL,,26,460,62,128,25,2,20,40,1,2,4,60,70,2,1,0,0,0,0,145,0,0,0,0
429667,Ryan Howard,PHI,NL,,29,549,96,151,25,2,42,89,5,6,0,129,183,1,1,0,159,0,0,0,0,0,0,0
429708,Andy Marte,CLE,AL,,25,332,36,74,19,1,9,23,2,1,3,38,35,1,1,0,1,0,76,0,0,0,0,0
429710,Chad Tracy,ARI,NL,,28,527,65,129,32,0,13,37,5,4,0,65,85,2,1,0,65,0,2,0,0,0,0,0
429711,Franklin Gutierrez,SEA,AL,,26,379,52,96,23,2,11,29,5,2,5,40,63,6,2,0,0,0,0,0,11,12,97,119
429712,Felix Pie,BAL,AL,,23,443,58,116,22,4,11,27,3,2,4,49,51,7,3,0,0,0,0,0,1,39,0,40
429713,Grady Sizemore,CLE,AL,,26,633,112,172,40,9,31,89,12,2,1,81,140,29,7,0,0,0,0,0,0,151,0,151
429731,Eric Bruntlett,PHI,NL,,31,251,34,60,11,2,2,29,3,1,4,21,32,6,2,0,2,5,27,35,29,0,7,36
429841,Matt Diaz,ATL,NL,,31,258,28,79,12,1,7,12,4,3,1,30,49,4,2,0,0,0,0,0,37,0,0,37
430001,Rickie Weeks,MIL,NL,,26,430,80,108,21,5,14,61,15,3,2,42,107,19,4,0,0,120,0,0,0,0,0,0
430203,David DeJesus,KCA,AL,,29,530,80,148,29,7,11,51,12,4,4,63,77,9,5,0,0,0,0,0,71,68,24,134
430321,Delmon Young,MIN,AL,,23,565,64,158,31,2,12,27,5,5,1,76,86,9,4,0,0,0,0,0,151,0,0,151
430404,Jonny Gomes,CIN,NL,,27,345,47,77,18,1,16,41,9,4,0,49,103,7,3,0,0,0,0,0,9,0,21,30
430565,Kazuo Matsui,HOU,NL,,32,386,59,106,21,3,5,32,1,2,7,36,58,18,3,0,0,94,0,0,0,0,0,0
430574,Mitch Maier,KCA,AL,,27,489,58,130,29,2,8,27,4,4,3,51,32,5,2,0,0,0,0,0,0,34,4,34
430583,Jason Bartlett,TBA,AL,,29,472,56,127,24,3,4,33,9,3,2,41,64,16,4,0,0,0,0,125,0,0,0,0
430584,Terry Tiffee,PHI,NL,,30,386,46,104,22,2,7,21,2,2,0,46,26,1,1,0,0,0,0,0,1,0,0,1
430585,Jason Kubel,MIN,AL,,27,424,54,110,23,3,18,41,1,5,1,69,76,2,1,0,0,0,0,0,18,0,32,49
430590,Charlton Jimerson,SEA,AL,,28,335,37,72,14,2,13,17,4,1,4,40,44,7,3,0,0,0,0,0,1,0,0,1
430592,Ronny Cedeno,SEA,AL,,26,319,41,87,14,2,6,20,2,1,6,32,49,4,2,0,0,43,7,27,1,1,0,2
430593,Brendan Harris,MIN,AL,,28,410,51,106,27,2,9,35,5,3,5,51,67,2,1,0,2,39,34,55,0,0,0,0
430598,Jeremy Reed,NYN,NL,,28,434,51,110,25,3,8,31,3,3,4,45,40,4,3,0,1,0,0,0,6,58,14,77
430605,Ryan Raburn,DET,AL,,28,349,55,89,20,2,13,37,2,1,1,53,38,2,1,0,0,16,18,0,30,6,22,57
430611,Corey Hart,MIL,NL,,27,463,64,129,32,5,18,30,6,6,3,70,84,16,6,0,0,0,0,0,0,0,156,156
430622,Cory Sullivan,NYN,NL,,29,388,57,110,23,3,5,28,3,3,7,34,69,8,4,0,0,0,0,0,2,5,5,11
430631,Reggie Abercrombie,HOU,NL,,28,349,44,83,18,2,10,13,5,2,2,35,83,11,5,0,0,0,0,0,12,11,0,22
430632,Willy Aybar,TBA,AL,,26,335,37,86,19,1,10,34,4,1,2,40,40,2,2,0,19,10,41,2,0,0,0,0
430637,Kelly Johnson,ATL,NL,,27,504,80,142,30,6,14,61,3,3,6,65,107,9,5,0,0,144,0,0,0,0,0,0
430640,Tony Pena,KCA,AL,,28,355,39,81,14,3,2,11,2,3,4,29,51,3,2,0,0,0,0,94,0,0,0,0
430649,Ivan Ochoa,BOS,AL,,26,328,38,85,14,1,3,24,6,1,5,24,43,7,4,0,0,8,0,35,0,0,0,0
430652,Jason Bourgeois,CHA,AL,,27,635,95,174,26,5,10,42,5,3,7,51,57,19,8,0,0,1,0,0,0,0,0,0
430668,Scott Hairston,SDN,NL,,29,298,36,75,16,2,15,27,2,1,2,42,53,2,1,0,0,1,0,0,49,51,0,88
430681,Dan Johnson,,,,29,429,60,108,21,1,19,67,2,5,0,71,73,0,1,0,8,0,0,0,1,0,0,1
430828,Chris Shelton,SEA,AL,,29,429,61,112,24,1,15,51,4,2,1,54,73,1,1,0,39,0,1,0,0,0,0,0
430832,Jose Bautista,TOR,AL,,27,420,53,104,24,1,16,51,6,4,5,57,91,3,2,0,5,2,99,0,0,0,0,0
430838,Willy Taveras,CIN,NL,,27,480,75,139,16,2,2,33,7,2,11,27,77,43,8,0,0,0,0,0,0,124,0,124
430894,Chris Aguila,NYN,NL,,29,317,38,81,13,1,12,26,2,1,1,42,53,5,2,0,0,0,0,0,6,0,0,6
430895,Maicer Izturis,LAA,AL,,28,328,48,86,17,3,5,32,1,3,2,42,35,10,3,0,0,23,5,52,0,0,0,0
430897,Nick Swisher,NYA,AL,,28,519,89,123,28,2,24,88,7,5,1,74,133,2,2,0,71,0,0,0,18,70,18,97
430905,Ruben Gotay,PIT,NL,,26,271,30,69,15,1,6,24,3,1,3,30,34,2,1,0,0,3,10,0,0,0,0,0
430906,Donnie Murphy,OAK,AL,,26,277,32,62,18,1,10,19,4,2,2,36,47,2,1,0,0,10,24,13,1,0,0,1
430910,Brayan Pena,ATL,NL,,27,296,35,82,16,1,5,20,1,1,2,32,15,2,1,0,0,0,0,0,0,0,0,0
430917,Mike Fontenot,CHN,NL,,29,303,44,86,22,2,7,31,2,2,2,36,35,2,1,0,0,82,0,1,0,0,0,0
430927,Brian Buscher,MIN,AL,,28,436,52,111,21,1,10,37,5,5,2,62,37,1,2,0,6,1,64,0,0,0,0,0
430930,Fred Lewis,SFN,NL,,28,423,68,115,21,5,9,46,2,1,1,43,67,10,3,0,0,0,0,0,112,14,2,123
430931,Dan Ortmeier,COL,NL,,28,265,29,64,15,1,6,18,4,1,0,29,24,1,1,0,13,0,0,0,13,0,2,15
430945,Adam Jones,BAL,AL,,23,472,66,127,23,6,16,26,7,3,2,62,57,6,2,0,0,0,0,0,0,129,0,129
430946,Jose Lopez,SEA,AL,,24,409,45,109,21,2,9,18,4,4,5,50,45,3,2,0,13,139,0,0,0,0,0,0
430947,Erick Aybar,LAA,AL,,25,320,39,80,16,4,3,15,3,1,5,34,34,4,2,0,0,2,0,96,0,0,0,0
430948,Alberto Callaspo,KCA,AL,,26,349,39,98,17,3,3,28,1,2,1,32,18,1,1,0,0,46,1,18,3,0,0,3
430956,Michael Aubrey,CLE,AL,,27,368,37,88,20,0,10,23,4,2,1,43,43,0,0,0,12,0,0,0,0,0,0,0
430958,Mike Rabelo,FLO,NL,,29,229,21,52,11,1,5,14,4,2,2,24,37,0,1,32,0,0,0,0,0,0,0,0
430965,Chris Snyder,ARI,NL,,28,310,38,75,18,0,11,44,4,4,4,46,77,0,0,112,0,0,0,0,0,0,0,0
431094,Aaron Hill,TOR,AL,,27,417,52,114,27,1,7,33,4,3,4,46,60,4,2,0,0,55,0,0,0,0,0,0
431143,Edwin Bellorin,COL,NL,,27,305,29,83,20,1,6,14,2,2,3,41,24,1,1,2,0,0,0,0,0,0,0,0
431145,Russell Martin,LAN,NL,,26,533,79,153,29,3,15,75,5,4,1,77,79,16,6,149,0,0,11,0,0,0,0,0
431151,David Wright,NYN,NL,,26,601,102,189,41,3,32,86,5,8,0,117,114,20,5,0,0,0,159,0,0,0,0,0
431157,Joey Gathright,CHN,NL,,27,361,50,94,11,2,1,34,6,2,9,32,49,17,6,0,0,0,0,0,3,100,0,103
431158,Jeff Bailey,BOS,AL,,30,276,40,67,18,2,8,34,5,1,0,34,13,0,0,0,12,0,0,0,5,0,1,6
431159,Kelly Shoppach,CLE,AL,,29,241,38,60,17,0,12,21,5,1,2,36,80,0,0,110,0,0,0,0,0,0,0,0
431171,Casey McGehee,CHN,NL,,26,479,55,124,27,1,10,31,2,5,0,60,48,0,1,0,0,0,6,0,0,0,0,0
432928,Luke Scott,BAL,AL,,31,418,59,110,26,4,18,53,4,2,0,62,80,2,1,0,0,0,0,0,106,0,0,106
433582,Conor Jackson,ARI,NL,,27,448,70,131,26,1,12,54,7,4,1,61,57,5,1,0,68,0,0,0,77,0,0,77
433597,Mark Teahen,KCA,AL,,27,528,72,139,30,6,14,51,3,2,2,64,115,8,3,0,14,0,19,0,31,1,92,119
433697,Robinzon Diaz,PIT,NL,,25,299,27,76,14,1,3,11,2,3,2,29,12,1,1,1,0,0,0,0,0,0,0,0
433898,Jeff Keppinger,HOU,NL,,29,488,61,144,26,2,5,39,3,4,9,45,21,2,1,0,3,3,10,108,0,0,0,0
434158,Curtis Granderson,DET,AL,,28,543,100,145,29,9,19,59,4,2,3,63,125,13,3,0,0,0,0,0,0,140,0,140
434338,Joe Dillon,MIL,NL,,33,283,46,74,16,2,9,37,3,3,1,40,37,1,1,0,4,6,1,0,2,0,0,2
434563,Carlos Ruiz,PHI,NL,,30,373,49,94,21,1,8,42,5,2,4,47,37,2,1,110,0,0,1,0,0,0,0,0
434567,Geovany Soto,CHN,NL,,26,393,56,114,28,1,16,42,2,4,1,62,54,0,0,136,0,0,0,0,0,0,0,0
434582,Paul McAnulty,BOS,AL,,28,317,36,78,15,2,9,41,3,3,0,47,41,0,0,0,0,0,0,0,35,0,15,48
434604,Mike Morse,SEA,AL,3B,27,187,21,50,13,1,3,14,3,1,1,25,14,1,0,0,0,0,0,0,0,0,5,5
434605,Wladimir Balentien,SEA,AL,,24,370,45,83,17,1,15,36,2,3,0,52,36,0,1,0,0,0,0,0,5,29,35,68
434624,Jayson Nix,CHA,AL,,26,370,53,100,23,1,10,28,4,2,3,37,40,4,2,0,0,20,0,0,0,0,0,0
434625,Jeff Salazar,PIT,NL,,28,352,54,91,20,3,7,41,3,3,2,39,37,2,1,0,0,0,0,0,27,4,18,47
434626,Ryan Shealy,KCA,AL,,29,376,45,95,20,0,14,34,5,2,0,56,76,1,1,0,20,0,0,0,0,0,0,0
434633,John Baker,FLO,NL,,28,252,31,63,15,0,5,31,3,2,1,32,25,0,0,59,0,0,0,0,0,0,0,0
434634,Jason Perry,ATL,NL,,28,401,61,98,20,2,19,42,10,2,1,61,56,2,0,0,0,0,0,0,0,0,4,4
434636,Angel Pagan,NYN,NL,,27,192,23,47,9,2,4,17,0,2,2,23,29,5,1,0,0,0,0,0,21,2,1,24
434658,Rajai Davis,OAK,AL,,28,325,42,84,15,3,4,24,3,1,3,25,31,18,5,0,0,1,0,0,3,88,1,92
434659,Chris Duffy,MIL,NL,,28,233,27,60,12,2,3,18,4,2,2,21,43,10,3,,,,,,,,,
434661,Nate McLouth,PIT,NL,,27,403,71,108,28,3,18,43,9,3,4,54,73,17,2,0,0,0,0,0,4,149,2,151
434664,Jason Botts,TEX,AL,,28,263,39,67,20,1,9,38,2,2,0,37,43,0,0,0,8,0,0,0,4,0,0,4
434670,Hanley Ramirez,FLO,NL,,25,548,105,168,37,3,25,65,6,3,2,63,99,35,11,0,0,0,0,150,0,0,0,0
434681,Pete Orr,WAS,NL,,29,266,35,65,10,4,2,15,2,1,4,21,47,7,2,0,0,7,8,8,2,0,0,2
434682,Luis Hernandez,KCA,AL,,25,386,34,84,12,2,1,16,1,2,5,26,23,2,2,0,0,5,0,30,0,0,0,0
434703,Brian Myrow,CHA,AL,,32,262,32,71,14,1,6,37,2,3,0,40,41,0,0,0,2,0,0,0,0,0,0,0
434704,Delwyn Young,LAN,NL,,27,364,40,92,26,3,9,26,1,1,2,47,25,1,0,0,0,5,0,0,15,0,11,23
434705,Jason Repko,LAN,NL,,27,354,49,83,15,4,8,30,9,2,3,33,90,11,3,0,0,0,0,0,12,2,7,19
434778,Kendry Morales,LAA,AL,,26,394,45,107,23,1,12,21,3,2,0,54,42,1,2,0,6,0,0,0,0,0,12,12
434939,Ryan Garko,CLE,AL,,28,452,58,115,23,1,15,39,15,5,0,72,69,0,0,0,121,0,0,0,0,0,0,0
435038,Anderson Hernandez,WAS,NL,,25,478,48,110,19,3,3,28,1,2,3,35,45,3,3,0,0,16,0,3,0,0,0,0
435041,Carlos Quentin,CHA,AL,,26,439,75,115,28,2,20,48,21,3,1,74,62,4,2,0,0,0,0,0,130,0,0,130
435062,Howie Kendrick,LAA,AL,,25,417,54,123,31,3,8,15,6,3,1,51,56,8,3,0,0,92,0,0,0,0,0,0
