mlbamID,playerName,team,league,defaultPos,W,L,BFP,IP,H,HR,BB,K,HBP,R,ER,Age,G_SP,G_RP
110683,Miguel Batista,SEA,AL,,6,9,626,138,148,15,75,81,6,83,77,38,20,24
110859,Armando Benitez,TOR,AL,,1,2,124,28,28,4,13,24,1,16,15,36,0,8
111244,Joe Borowski,,,,2,2,163,38,39,4,14,26,1,19,18,38,0,18
111492,Doug Brocail,HOU,NL,,3,3,204,47,48,5,17,36,2,24,22,42,0,72
111838,Paul Byrd,,,,7,10,639,147,180,22,29,72,6,89,82,38,30,0
112020,Chris Carpenter,SLN,NL,,5,4,356,84,86,7,24,61,4,39,36,34,3,1
112526,Bartolo Colon,CHA,AL,,3,4,267,61,71,9,18,39,2,37,34,36,7,0
113296,Elmer Dessens,NYN,NL,,2,2,135,31,34,3,11,22,1,17,16,38,0,4
113833,Alan Embree,COL,NL,,3,3,219,50,50,5,22,44,2,26,24,39,0,70
113898,Kelvim Escobar,LAA,AL,,7,5,475,112,110,9,38,87,3,51,47,33,5,0
113915,Shawn Estes,LAN,NL,,3,3,224,51,56,6,20,28,3,29,27,36,8,1
113961,Scott Eyre,PHI,NL,,3,2,174,40,38,4,19,39,2,20,19,37,0,38
114342,Keith Foulke,,,,2,2,142,33,33,4,12,27,1,17,16,36,0,31
114849,Tom Glavine,ATL,NL,,4,5,379,83,99,11,37,45,3,55,51,43,13,0
114971,Tom Gordon,ARI,NL,,1,2,141,31,34,4,15,26,1,19,18,41,0,34
115216,Eddie Guardado,TEX,AL,,2,2,159,36,40,5,14,23,1,21,19,38,0,64
115399,Mike Hampton,HOU,NL,,2,4,236,53,61,7,21,31,2,33,31,36,13,0
115629,LaTroy Hawkins,HOU,NL,,3,3,232,55,54,5,19,40,1,25,23,36,0,57
115817,Livan Hernandez,NYN,NL,,8,11,767,172,212,22,54,77,4,108,100,34,31,0
116034,Trevor Hoffman,MIL,NL,,3,2,174,42,40,5,12,35,1,19,18,41,0,48
116414,Jason Isringhausen,TBA,AL,,3,3,215,48,48,5,25,36,3,26,24,36,0,42
116595,Jason Johnson,NYA,AL,,6,5,445,101,116,13,34,59,5,60,56,35,2,14
116615,Randy Johnson,SFN,NL,,6,6,459,109,108,13,30,96,4,52,48,45,30,0
116734,Todd Jones,DET,AL,,2,3,187,42,48,4,17,21,2,25,23,41,0,45
117758,Jon Lieber,,,,2,2,124,29,32,3,6,19,1,14,13,39,1,25
117842,Esteban Loaiza,CHA,AL,,3,4,258,58,72,10,18,28,2,39,36,37,3,7
117955,Derek Lowe,ATL,NL,,12,7,716,173,175,12,46,114,3,74,68,36,34,0
118120,Greg Maddux,,,,7,9,605,141,173,15,26,66,4,79,73,43,33,0
118158,Ron Mahay,KCA,AL,,3,4,257,57,60,5,29,44,2,32,30,38,0,57
118377,Pedro Martinez,,,,4,5,337,76,83,11,29,58,4,45,42,37,20,0
118967,Kent Mercker,CIN,NL,,0,1,53,11,14,2,6,6,0,8,7,41,0,15
119125,Trever Miller,SLN,NL,,3,2,177,42,36,4,18,40,2,18,17,36,0,68
119154,Kevin Millwood,TEX,AL,,9,9,709,160,189,17,52,112,6,94,87,34,29,0
119215,Brian Moehler,HOU,NL,,3,3,228,53,59,5,15,34,2,28,26,37,26,5
119403,Matt Morris,PIT,NL,,5,8,510,115,138,12,36,57,6,69,64,34,5,0
119469,Jamie Moyer,PHI,NL,,8,8,605,138,155,19,46,83,6,81,75,46,33,0
119608,Mike Mussina,NYA,AL,,8,8,594,141,152,14,30,105,5,68,63,40,34,0
119984,Darren Oliver,LAA,AL,,3,3,233,55,56,5,17,38,2,26,24,38,0,54
120221,Chan Ho Park,PHI,NL,,4,3,243,56,56,6,21,50,3,28,26,36,5,49
120401,Troy Percival,TBA,AL,,2,2,132,30,28,4,15,24,1,16,15,39,0,50
120485,Andy Pettitte,NYA,AL,,10,8,724,166,190,16,52,118,5,91,84,37,33,0
121096,Dennys Reyes,SLN,NL,,3,2,187,44,41,3,18,38,2,19,18,32,0,75
121099,Al Reyes,,,,2,2,136,32,30,4,13,31,1,16,15,38,0,26
121125,Arthur Rhodes,CIN,NL,,2,2,134,31,28,2,15,31,1,14,13,39,0,61
121250,Mariano Rivera,NYA,AL,,5,2,252,63,56,4,11,60,3,22,20,39,0,64
121386,Kenny Rogers,,,,4,7,444,98,117,13,41,51,4,64,59,44,30,0
121556,Glendon Rusch,,,,3,3,205,47,52,5,17,35,1,26,24,34,9,26
121834,Jason Schmidt,LAN,NL,,3,4,305,69,70,9,32,51,3,39,36,36,,
121955,Rudy Seanez,,,,2,2,190,42,44,4,21,32,2,24,22,40,0,42
122195,Brian Shouse,TBA,AL,,2,2,170,39,42,3,14,22,1,20,19,40,0,69
122477,John Smoltz,BOS,AL,,6,4,391,92,97,9,25,72,3,45,42,42,5,1
122620,Russ Springer,OAK,AL,,2,2,188,44,42,5,16,33,2,21,19,40,0,70
122915,Tanyon Sturtze,LAN,NL,,1,2,110,24,27,3,12,15,1,15,14,38,0,3
122987,Jeff Suppan,MIL,NL,,7,11,726,161,196,20,62,86,6,104,96,34,31,0
123118,Julian Tavarez,WAS,NL,,3,3,260,59,63,4,25,45,3,31,29,36,0,52
123348,Mike Timlin,,,,2,3,199,45,49,5,17,29,2,25,23,43,0,47
123387,Brett Tomko,NYA,AL,,4,2,225,53,56,5,16,40,1,26,24,36,10,12
123415,Salomon Torres,MIL,NL,,3,4,265,60,65,5,25,40,3,33,31,37,0,71
123431,Steve Trachsel,BAL,AL,,3,6,373,80,97,12,44,31,2,58,54,38,8,2
123725,Ron Villone,NYN,NL,,3,3,247,55,51,5,34,49,3,29,27,39,0,74
123790,Billy Wagner,NYN,NL,,4,2,213,52,45,4,16,55,2,20,19,37,0,45
123801,Tim Wakefield,BOS,AL,,7,6,528,121,127,16,45,74,6,67,62,42,30,0
123828,Jamie Walker,BAL,AL,,2,2,183,43,45,6,13,27,1,23,21,37,0,59
124000,Dave Weathers,CIN,NL,,3,3,272,62,63,6,26,40,3,32,30,39,0,72
124604,Jamey Wright,KCA,AL,,3,4,270,60,68,4,28,40,4,35,32,34,0,75
124805,B.J. Ryan,TOR,AL,,3,2,224,53,46,5,23,51,2,23,21,33,0,60
131702,Braden Looper,MIL,NL,,7,8,568,131,148,17,37,72,6,74,68,34,33,0
132220,Jarrod Washburn,SEA,AL,,8,9,652,151,158,18,51,84,6,80,74,34,26,2
132241,Bryan Corey,TEX,AL,,4,3,270,62,68,7,21,39,2,34,31,35,0,46
132260,Sidney Ponson,,,,5,7,466,104,122,11,42,52,5,64,59,32,24,1
133221,Justin Speier,LAA,AL,,3,3,246,57,55,7,22,48,3,29,27,35,0,62
133225,Ryan Dempster,CHN,NL,,8,7,600,139,138,13,56,116,5,68,63,32,33,0
133982,Bobby Howry,SFN,NL,,4,3,263,63,64,6,15,49,2,29,27,35,0,72
134003,Scott Elarton,,,,2,2,156,35,36,5,16,24,1,20,19,33,0,8
134268,Kerry Wood,CLE,AL,,4,2,223,53,48,4,19,52,3,22,20,32,0,65
134320,Javier Vazquez,ATL,NL,,14,8,803,196,172,19,54,200,7,77,71,32,33,0
134321,Carl Pavano,CLE,AL,,2,2,190,43,48,5,15,25,2,24,22,33,7,0
136263,Tim Byrdak,HOU,NL,,3,3,224,51,48,6,25,49,2,26,24,35,0,59
136268,Chad Bradford,TBA,AL,,4,3,236,56,59,3,16,26,2,25,23,34,0,68
136304,Valerio De los Santos,COL,NL,,1,1,104,24,24,3,10,21,1,13,12,36,2,0
136602,Odalis Perez,,,,6,9,591,134,153,16,46,90,5,78,72,32,30,0
136727,Vladimir Nunez,ATL,NL,,3,3,221,50,49,5,25,42,2,26,24,34,0,23
136734,Octavio Dotel,CHA,AL,,3,2,179,42,37,5,18,48,2,19,18,35,0,72
136880,Roy Halladay,TOR,AL,,13,9,846,205,211,16,40,152,8,88,81,32,33,1
150011,Scott Schoeneweis,ARI,NL,,2,3,218,48,54,5,23,32,2,29,27,35,0,73
150035,Kyle Farnsworth,KCA,AL,,3,4,261,59,61,8,25,52,2,33,31,33,0,61
150037,Ray King,WAS,NL,,2,2,165,37,39,4,18,24,2,21,19,35,0,12
150116,Randy Wolf,LAN,NL,,7,7,542,124,125,15,50,103,7,66,61,32,33,0
150118,Brian Fuentes,LAA,AL,,4,3,263,62,56,5,23,63,3,26,24,33,0,67
150119,Freddy Garcia,NYN,NL,,5,4,353,83,84,10,25,62,4,41,38,34,3,0
150122,Damaso Marte,NYA,AL,,4,2,217,50,47,4,22,48,2,23,21,34,0,72
150144,Bobby Seay,DET,AL,,3,2,215,50,47,4,20,44,2,23,21,31,0,60
150153,Nelson Figueroa,NYN,NL,,5,5,397,90,94,11,37,66,4,50,46,35,6,10
150185,Dave Borkowski,PHI,NL,,4,3,273,63,65,7,23,45,2,32,30,32,0,26
150188,Francisco Cordero,CIN,NL,,4,3,270,64,54,5,28,69,2,26,24,34,0,72
150207,Paul Phillips,COL,NL,,1,3,190,40,46,9,26,26,2,31,29,25,0,0
150221,Mike Lincoln,CIN,NL,,3,2,193,45,44,5,16,36,2,22,20,34,0,64
150230,Mark Redman,COL,NL,,5,8,539,121,141,14,46,63,5,73,68,35,9,1
150249,Kris Benson,TEX,AL,,4,5,335,75,92,12,25,36,3,50,46,34,,
150274,Joe Nathan,MIN,AL,,5,2,260,64,53,5,19,69,2,23,21,34,0,68
150277,Doug Davis,ARI,NL,,7,10,699,154,175,16,74,114,5,94,87,33,26,0
150284,Brandon Knight,NYN,NL,,2,1,142,34,29,3,14,38,1,14,13,33,2,2
150295,Micah Bowie,COL,NL,,2,2,166,37,38,4,18,32,2,21,19,34,0,10
150302,Jason Marquis,COL,NL,,8,10,743,164,193,21,69,85,9,105,97,30,28,1
150319,Josh Fogg,COL,NL,,6,8,576,127,156,19,46,70,7,85,79,32,14,8
150337,Kip Wells,WAS,NL,,4,5,373,82,90,10,42,56,4,50,46,32,2,23
150359,A.J. Burnett,NYA,AL,,12,7,712,167,159,16,63,164,8,77,71,32,34,1
150378,Eric Gagne,MIL,NL,,3,2,182,42,39,4,19,40,2,20,19,33,0,50
150382,Matt Herges,CLE,AL,,4,3,279,63,69,5,25,40,3,34,31,39,0,58
150393,Tony Armas,,,,6,5,444,103,107,13,34,76,4,54,50,31,1,2
150404,Ted Lilly,CHN,NL,,10,9,733,172,169,24,58,150,5,87,80,33,34,0
150407,Guillermo Mota,LAN,NL,,3,3,249,57,56,7,25,48,2,30,28,35,0,58
150414,Jake Westbrook,CLE,AL,,7,6,511,118,130,10,41,67,4,62,57,31,5,0
150426,Mark Mulder,,,,2,4,266,57,72,9,27,29,3,42,39,31,1,2
150430,Luis Vizcaino,CHN,NL,,3,3,231,54,48,6,25,53,2,25,23,34,0,43
150469,John Bale,KCA,AL,,2,2,149,34,37,2,12,27,1,17,16,35,3,10
150474,Gary Glover,WAS,NL,,3,3,236,55,55,6,20,43,2,27,25,32,0,47
207267,Brad Penny,BOS,AL,,7,7,584,131,151,11,51,71,5,75,69,31,17,2
211041,Ryan Franklin,SLN,NL,,4,4,303,70,73,7,24,43,3,36,33,36,0,74
213680,Mike MacDougal,CHA,AL,,3,3,232,52,51,4,30,47,2,27,25,32,0,16
215197,Matt Ginter,CLE,AL,,5,6,416,96,107,15,29,57,4,56,52,31,4,0
216897,Kyle Snyder,NYN,NL,,3,2,184,43,41,4,17,39,3,20,19,31,0,2
217096,Barry Zito,SFN,NL,,8,11,788,176,182,19,90,120,6,99,92,31,32,0
218596,Tim Hudson,ATL,NL,,10,7,651,154,160,12,47,93,5,72,67,33,22,1
218894,Vicente Padilla,TEX,AL,,8,8,676,152,167,19,60,107,11,90,83,31,29,0
219194,Gil Meche,KCA,AL,,10,11,800,186,194,19,66,149,3,94,87,30,34,0
228594,David Riske,MIL,NL,,3,3,225,51,50,6,25,42,2,27,25,32,0,45
234194,Buddy Carlyle,ATL,NL,,4,2,231,55,51,5,19,53,2,24,22,31,0,45
235095,Dan Wheeler,TBA,AL,,4,3,281,67,61,7,23,57,2,29,27,31,0,70
237346,Brian Falkenborg,SDN,NL,,4,3,268,64,57,5,24,60,2,26,24,31,0,25
239795,Chad Durbin,PHI,NL,,5,3,318,75,70,7,28,60,4,34,31,31,0,71
240694,J.C. Romero,PHI,NL,,3,2,216,49,43,4,30,41,3,24,22,33,0,81
275933,Scott Downs,TOR,AL,,4,3,267,63,58,4,26,54,3,27,25,33,0,66
276056,Danys Baez,BAL,AL,,2,2,183,41,43,4,19,25,3,23,21,31,,
276336,Shawn Chacon,,,,3,3,217,49,48,5,24,40,2,26,24,31,15,0
276351,Jason Grilli,COL,NL,,4,3,287,66,63,5,30,51,3,31,29,32,0,60
276371,Johan Santana,NYN,NL,,15,8,849,208,185,22,55,200,5,83,77,30,34,0
276514,Kevin Gregg,CHN,NL,,5,3,307,71,64,7,32,65,3,33,31,31,0,72
276520,Bronson Arroyo,CIN,NL,,10,11,811,188,196,24,62,143,7,99,92,32,34,0
276530,Scott Linebrink,CHA,AL,,3,3,240,56,60,8,17,43,1,30,28,32,0,50
276542,Joaquin Benoit,TEX,AL,,4,3,284,64,60,6,35,62,2,32,30,31,0,44
276912,Scot Shields,LAA,AL,,4,3,296,69,63,6,29,67,3,31,29,33,0,64
276913,Derrick Turnbow,TEX,AL,,2,2,202,41,40,3,40,42,2,26,24,31,0,8
276914,Cedrick Bowers,COL,NL,,2,2,163,36,36,5,22,35,2,22,20,31,0,5
277184,Matt Wise,,,,2,2,148,34,36,4,12,24,1,18,17,33,0,8
277405,Justin Miller,FLO,NL,,3,3,210,49,46,4,19,46,2,22,20,31,0,46
277417,Josh Beckett,BOS,AL,,12,7,732,177,172,19,40,161,7,77,71,29,27,0
279571,Matt Belisle,COL,NL,,5,6,445,103,117,13,27,62,4,57,53,29,6,0
279782,Jon Garland,ARI,NL,,9,12,826,187,227,21,54,102,7,112,104,29,32,0
279824,Mark Buehrle,CHA,AL,,10,11,822,191,219,23,48,116,6,105,97,30,34,0
282332,C.C. Sabathia,NYA,AL,,16,8,864,211,204,19,43,185,7,87,80,28,35,0
282562,Adam Pettyjohn,CIN,NL,,6,9,592,135,154,24,43,78,6,84,78,32,1,2
282567,Claudio Vargas,LAN,NL,,6,6,464,108,111,16,38,80,3,58,54,31,4,7
282656,Ben Sheets,,,,9,7,619,148,151,15,36,109,3,68,63,30,31,0
283166,Mike Gonzalez,ATL,NL,,3,2,176,42,36,3,17,44,1,16,15,31,0,36
284566,Adam Eaton,BAL,AL,,6,7,517,115,130,18,47,69,7,73,68,31,19,2
285079,R.A. Dickey,MIN,AL,,7,8,593,135,149,18,51,71,5,79,73,34,14,18
332292,John Parrish,BAL,AL,,3,3,225,51,50,4,25,43,2,25,23,31,6,7
334492,Joel Pineiro,SLN,NL,,7,8,567,131,151,17,36,74,4,75,69,30,25,1
346793,Jeremy Affeldt,SFN,NL,,5,4,337,79,75,6,32,69,3,36,33,30,0,74
346797,Grant Balfour,TBA,AL,,5,2,265,64,47,5,30,80,2,22,20,31,0,51
346798,Kyle Lohse,SLN,NL,,10,9,732,170,187,17,48,106,6,88,81,30,33,0
346799,Juan Rincon,DET,AL,,4,3,279,64,65,6,26,45,3,33,31,30,0,47
346800,Saul Rivera,WAS,NL,,4,4,343,78,81,4,34,58,3,38,35,31,0,76
346847,Joe Beimel,WAS,NL,,4,3,251,58,60,4,23,33,2,28,26,32,0,71
346848,John Grabow,PIT,NL,,4,3,285,66,63,6,29,54,2,31,29,30,0,74
346855,Brandon Duckworth,KCA,AL,,2,3,238,53,59,5,24,39,2,31,29,33,7,0
346871,Aaron Cook,COL,NL,,10,10,794,182,224,15,48,82,6,104,96,30,32,0
349193,Will Ohman,,,,3,3,221,51,50,4,21,43,2,24,22,31,0,83
400008,Gary Majewski,PHI,NL,,4,3,298,70,72,7,23,46,3,35,32,29,0,37
400010,Jon Rauch,ARI,NL,,4,4,291,69,68,8,20,59,1,32,30,30,0,74
400058,Brad Lidge,PHI,NL,,5,2,285,67,54,5,32,81,3,26,24,32,0,72
400061,Roy Oswalt,HOU,NL,,12,10,818,195,201,18,49,146,8,90,83,31,32,0
400062,Tim Redding,NYN,NL,,9,10,725,164,183,21,62,106,7,96,89,31,33,0
400067,Carlos Silva,SEA,AL,,8,10,708,165,194,21,35,73,5,92,85,30,28,0
400076,Shane Loux,LAA,AL,,4,6,399,90,107,12,29,42,4,55,51,29,0,7
400089,Rafael Soriano,ATL,NL,,3,2,180,43,36,4,15,45,2,17,16,29,0,14
400093,Duaner Sanchez,SDN,NL,,4,2,227,53,52,4,20,42,2,24,22,29,0,66
400104,Tyler Walker,,,,3,2,191,44,43,4,19,36,1,21,19,33,0,65
400113,Les Walrond,PHI,NL,,6,8,543,122,130,15,57,82,5,71,66,32,0,6
400125,Jesus Colome,WAS,NL,,3,4,271,61,62,6,30,46,3,33,31,31,0,61
400141,Horacio Ramirez,KCA,AL,,2,3,194,44,53,3,14,22,2,25,23,29,0,32
400291,Dustin Moseley,LAA,AL,,6,8,593,134,158,19,46,82,5,83,77,27,10,2
406301,Chad Paronto,HOU,NL,,3,3,236,55,56,5,19,40,3,27,25,33,0,6
406402,Jorge Julio,MIL,NL,,4,3,305,70,62,7,38,74,3,33,31,30,0,27
406874,Joe Nelson,TBA,AL,,4,2,241,58,48,5,23,63,2,23,21,34,0,59
407113,Justin Duchscherer,OAK,AL,,5,5,385,91,92,10,26,63,4,44,41,31,22,0
407154,Casey Fossum,NYN,NL,,4,3,250,57,55,5,25,54,4,28,26,31,0,31
407193,Brandon Lyon,DET,AL,,5,3,287,68,72,5,17,40,2,31,29,29,0,61
407296,Carlos Zambrano,CHN,NL,,11,9,802,185,181,19,78,144,8,92,85,28,30,0
407297,Juan Cruz,KCA,AL,,5,3,293,68,55,5,34,87,4,27,25,30,0,57
407298,Jason Jennings,TEX,AL,,5,6,457,102,117,14,44,58,3,64,59,30,6,0
407400,Rick Bauer,CLE,AL,,3,3,229,51,51,4,29,41,2,27,25,32,0,4
407779,Francis Beltran,SFN,NL,,3,3,215,50,53,6,17,32,2,27,25,29,0,11
407783,Geoff Geary,HOU,NL,,4,4,307,71,72,6,26,49,4,35,32,32,0,55
407791,Brendan Donnelly,TEX,AL,,2,1,114,26,27,3,11,18,1,14,13,37,0,15
407793,John Lackey,LAA,AL,,11,9,773,183,185,19,49,146,10,87,80,30,24,0
407816,J.J. Putz,NYN,NL,,5,2,239,58,46,4,21,70,2,20,19,32,0,47
407819,Matt Thornton,CHA,AL,,4,3,242,57,53,5,21,58,2,25,23,32,0,74
407822,Jorge de la Rosa,COL,NL,,6,6,477,108,113,14,48,92,4,61,56,28,23,5
407825,Matt Guerrier,MIN,AL,,4,4,318,74,74,8,28,56,2,37,34,30,0,76
407840,Brandon Backe,HOU,NL,,4,7,468,104,116,17,48,74,4,67,62,31,31,0
407842,Jose Veras,NYA,AL,,4,2,260,61,55,6,26,60,3,28,26,28,0,60
407845,Fernando Rodney,DET,AL,,4,2,237,54,46,4,30,55,3,24,22,32,0,38
407853,Erik Bedard,SEA,AL,,8,6,525,126,108,11,48,128,5,51,47,30,15,0
407872,Jose Diaz,TEX,AL,,2,2,172,38,35,5,26,33,2,22,20,29,0,1
407878,Jose Valverde,HOU,NL,,5,3,295,71,61,7,24,79,3,29,27,29,0,74
407883,Franklyn German,TEX,AL,,2,3,212,46,48,6,30,38,2,29,27,29,0,17
407884,Tyler Yates,PIT,NL,,4,3,282,64,62,5,32,56,2,31,29,31,0,72
407896,Billy Traber,BOS,AL,,4,4,308,71,79,6,22,50,4,38,35,29,0,19
407901,Jorge Sosa,WAS,NL,,3,4,273,62,65,7,26,49,1,33,31,32,0,20
407908,Joel Peralta,KCA,AL,,3,4,281,65,70,8,19,50,2,34,31,33,0,40
407911,Frank Francisco,TEX,AL,,5,2,259,61,52,5,26,68,2,25,23,29,0,58
407924,Manny Acosta,ATL,NL,,4,3,283,64,61,6,35,50,2,33,31,28,0,46
408046,Andrew Brown,,,,3,3,233,54,49,5,26,46,2,25,23,28,0,31
408052,Chris Bootcheck,PIT,NL,,3,3,221,50,50,4,24,42,2,25,23,30,0,10
408057,Bobby Jenks,CHA,AL,,4,3,276,66,65,5,20,55,2,29,27,28,0,57
408061,Francisco Rodriguez,NYN,NL,,6,2,288,70,51,4,31,89,2,22,20,27,0,76
408069,Erick Threets,LAN,NL,,2,4,246,54,55,5,33,40,3,31,29,27,0,7
408072,Jason Bulger,LAA,AL,,4,2,233,54,47,5,28,64,2,24,22,30,0,14
408206,Brett Myers,PHI,NL,,10,7,648,153,149,20,51,133,5,75,69,28,30,0
408230,Pedro Feliciano,NYN,NL,,3,2,229,53,50,4,24,47,3,25,23,32,0,86
408241,Jake Peavy,SDN,NL,,12,8,732,177,154,16,57,175,6,70,65,28,27,0
408310,Aaron Heilman,CHN,NL,,4,4,319,73,70,7,32,66,5,36,33,30,0,78
420864,Randy Flores,COL,NL,,3,3,211,47,52,4,22,33,2,27,25,33,0,43
421685,Aaron Harang,CIN,NL,,11,10,806,193,192,26,50,162,5,93,86,31,29,1
424144,Oliver Perez,NYN,NL,,10,9,739,169,155,22,83,156,8,87,80,27,34,0
424164,Kirk Saarloos,CLE,AL,,4,3,283,65,72,6,22,40,3,35,32,30,1,7
424324,Cliff Lee,CLE,AL,,12,8,756,182,179,18,44,133,6,80,74,30,31,0
424426,Ryan Bukvich,BAL,AL,,3,3,249,54,56,6,34,38,2,33,31,31,0,4
424465,Runelvys Hernandez,HOU,NL,,5,8,545,122,135,20,51,81,5,76,70,31,4,0
424668,Jon Adkins,CIN,NL,,4,4,288,67,69,8,22,43,3,35,32,31,0,4
424805,Mark Hendrickson,BAL,AL,,4,3,259,60,64,5,20,38,2,30,28,35,19,17
424925,Clay Condrey,PHI,NL,,4,3,271,63,68,5,20,34,3,32,30,33,0,56
425146,Nate Robertson,DET,AL,,10,9,742,171,184,21,61,107,4,93,86,31,28,4
425186,Jason Davis,PIT,NL,,3,4,262,59,63,4,26,39,4,32,30,29,4,10
425226,Brian Tallet,TOR,AL,,4,3,290,67,64,6,29,55,3,32,30,31,0,51
425386,Jeremy Guthrie,BAL,AL,,9,8,670,156,162,19,51,101,6,81,75,30,30,0
425426,Chien-Ming Wang,NYA,AL,,8,6,580,133,154,8,42,71,5,70,65,29,15,0
425471,Jimmy Gobble,KCA,AL,,3,4,266,59,62,6,29,55,3,33,31,27,0,39
425487,Todd Wellemeyer,SLN,NL,,7,6,508,117,118,14,45,82,5,61,56,30,32,0
425492,Ryan Madson,PHI,NL,,5,3,312,74,72,6,23,62,3,33,31,28,0,76
425507,Fernando Cabrera,BAL,AL,,2,3,198,45,43,7,24,44,1,25,23,27,0,22
425510,Francisco Cruceta,DET,AL,,4,2,232,53,46,5,30,56,2,25,23,27,0,13
425514,Heath Bell,SDN,NL,,5,3,310,75,65,5,26,73,3,28,26,31,0,74
425528,Seth McClung,MIL,NL,,4,3,295,68,60,6,35,68,3,31,29,28,12,25
425530,Brian Stokes,NYN,NL,,5,4,332,77,78,6,28,63,2,36,33,29,1,23
425531,Doug Waechter,KCA,AL,,2,4,240,54,65,6,17,33,2,33,31,28,0,48
425539,Hong-Chih Kuo,LAN,NL,,3,2,187,45,38,3,15,55,2,16,15,27,3,39
425555,Daniel Cabrera,WAS,NL,,8,11,769,173,174,19,84,137,12,95,88,28,30,0
425561,Chris Waters,BAL,AL,,7,10,702,153,170,25,80,89,8,102,94,28,11,0
425562,Vinnie Chulk,CLE,AL,,4,3,270,62,63,6,24,44,3,32,30,30,0,27
425606,Kiko Calero,FLO,NL,,2,2,160,36,32,3,22,38,1,17,16,34,0,5
425628,Greg Aquino,CLE,AL,,3,2,201,46,45,4,22,41,2,23,21,31,0,9
425629,Oscar Villarreal,KCA,AL,,3,4,266,59,67,7,25,37,3,36,33,27,0,35
425630,Brandon Webb,ARI,NL,,13,10,881,209,216,13,61,166,8,93,86,30,34,0
425646,Luis Ayala,MIN,AL,,3,3,221,51,56,5,16,32,2,27,25,31,0,81
425647,D.J. Carrasco,CHA,AL,,2,3,194,43,48,4,19,35,2,25,23,32,0,31
425656,Wilfredo Ledezma,WAS,NL,,3,3,211,48,45,4,25,46,2,23,21,28,6,22
425657,Javier Lopez,BOS,AL,,3,3,248,56,58,4,26,39,3,29,27,31,0,70
425658,Aquilino Lopez,DET,AL,,4,3,243,57,57,7,17,44,2,28,26,34,0,48
425747,Jose Contreras,CHA,AL,,7,7,551,125,144,14,41,74,6,72,67,37,20,0
425768,Angel Guzman,CHN,NL,,3,2,165,39,36,3,15,43,2,17,16,27,1,5
425794,Adam Wainwright,SLN,NL,,8,6,521,124,123,11,36,85,4,56,52,27,20,0
425818,Boof Bonser,MIN,AL,,9,8,641,150,157,20,47,113,4,79,73,27,12,35
425827,Jeremy Bonderman,DET,AL,,8,6,527,124,122,13,42,95,4,59,55,26,12,0
425840,Neal Cotts,CHN,NL,,4,3,283,66,60,7,28,68,3,31,29,29,0,50
425844,Zack Greinke,KCA,AL,,8,8,584,137,141,16,41,119,4,68,63,25,32,0
425848,Rich Harden,CHN,NL,,7,4,391,94,74,9,38,118,3,36,33,27,25,0
425856,Gavin Floyd,CHA,AL,,8,11,761,172,193,28,61,122,8,105,97,26,33,0
425860,Bryan Bullington,CLE,AL,,5,8,526,117,141,19,43,73,5,78,72,28,2,1
425861,Shawn Camp,TOR,AL,,3,3,232,55,55,5,17,43,3,26,24,33,0,40
425883,Dontrelle Willis,DET,AL,,7,8,624,138,152,16,68,81,7,84,78,27,7,1
425899,Charlie Manning,SLN,NL,,4,3,293,67,60,7,37,61,2,33,31,30,0,57
429440,Edgar Gonzalez,ARI,NL,,3,3,205,49,48,4,14,33,2,22,20,26,6,11
429714,Denny Bautista,PIT,NL,,4,4,294,66,63,5,36,59,3,33,31,28,0,51
429715,Travis Blackley,ARI,NL,,5,9,584,127,145,24,65,84,6,89,82,26,,
429717,Danny Haren,ARI,NL,,12,10,843,203,205,22,44,190,6,92,85,28,33,0
429718,Shawn Hill,SDN,NL,,4,5,328,76,85,7,22,45,3,40,37,28,12,0
429719,Edwin Jackson,DET,AL,,8,8,644,145,158,16,63,94,4,83,77,25,31,1
429720,John Maine,NYN,NL,,9,7,615,143,135,16,60,124,5,69,64,28,25,0
429721,Royce Ring,SLN,NL,,3,2,214,50,46,4,23,43,2,23,21,28,0,42
429722,Ervin Santana,LAA,AL,,12,9,799,191,183,23,52,168,8,87,80,26,32,0
429723,Merkin Valdez,SFN,NL,,1,2,144,32,32,4,16,28,2,18,17,27,1,16
429724,John Van Benschoten,CHA,AL,,3,5,335,71,86,10,39,48,4,51,47,29,5,4
429781,Kevin Correia,SDN,NL,,4,3,278,66,63,5,23,54,2,29,27,28,19,6
429783,Rafael Betancourt,CLE,AL,,5,3,270,65,61,7,19,58,1,28,26,34,0,69
429981,Roy Corcoran,SEA,AL,,4,4,312,71,67,4,38,48,3,33,31,29,0,50
429984,Scott Proctor,FLO,NL,,4,3,265,62,54,7,29,58,2,28,26,32,0,41
429985,Chad Gaudin,CHN,NL,,5,3,316,74,68,6,30,76,3,32,30,26,6,44
430083,Brian Sanches,WAS,NL,,3,3,241,56,54,7,21,56,2,28,26,30,0,12
430101,Chad Cordero,SEA,AL,,3,2,203,48,47,5,17,38,1,23,21,27,0,6
430579,Elizardo Ramirez,TEX,AL,,6,7,521,116,146,18,34,57,6,78,72,26,0,1
430580,Alfredo Simon,BAL,AL,,3,5,340,76,88,14,29,40,4,50,46,28,1,3
430582,Brian Wolfe,TOR,AL,,3,3,229,54,53,5,17,39,2,25,23,28,0,20
430587,Taylor Buchholz,COL,NL,,5,3,301,72,72,6,20,61,2,32,30,27,0,63
